# file	id	source_text	translation
# id can be 0x... from tbl_candidates.tsv, or * to replace every matching UTF-16LE string in that file.
tbl1.pak	0x01344161	Weapon Downgrade Stone U38	武器降级石U38
tbl1.pak	0x013442CF	Weapon Downgrade Stone U42	武器降级石U42
tbl1.pak	0x0134443D	Weapon Downgrade Stone U46	武器降级石U46
tbl1.pak	0x013445AB	Weapon Downgrade Stone U50	武器降级石U50
tbl1.pak	0x01344719	Weapon Downgrade Stone U53	武器降级石U53
tbl1.pak	0x01344887	Weapon Downgrade Stone U55	武器降级石U55
tbl1.pak	0x013449F5	Weapon Downgrade Stone U58	武器降级石U58
tbl1.pak	0x01344B63	Weapon Downgrade Stone U60	武器降级石U60
tbl1.pak	0x01344CD1	Weapon Downgrade Stone U65	武器降级石U65
tbl1.pak	0x01344E3F	Weapon Downgrade Stone U70	武器降级石U70
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0134657F	8 Weapon Coupon	8武器券
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013467A9	10 Weapon Coupon	10武器券
tbl1.pak	0x013482CD	1 Star Event Dragon Ball	1星活动龙珠
tbl1.pak	0x01348385	2 Star Event Dragon Ball	2星活动龙珠
tbl1.pak	0x0134843D	3 Star Event Dragon Ball	3星活动龙珠
tbl1.pak	0x013484F5	4 Star Event Dragon Ball	4星活动龙珠
tbl1.pak	0x013485AD	5 Star Event Dragon Ball	5星活动龙珠
tbl1.pak	0x01348665	6 Star Event Dragon Ball	6星活动龙珠
tbl1.pak	0x0134871D	7 Star Event Dragon Ball	7星活动龙珠
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:2000480:0
# tbl1.pak	0x01348729	Battle Dragon Ball	战斗龙珠
tbl1.pak	*	Super Saiyan Potion [Martial Artist]	超级赛亚人药水[武道家]
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013490DB	Great Namek Potion	巨大那美克药水
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0134928D	Pure Majin Potion	纯粹魔人药水
tbl1.pak	*	Super Saiyan Potion [Spiritualist]	超级赛亚人药水[气功师]
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013495E1	Super Saiyan Potion [Martial Artist]	超级赛亚人药水[武道家]
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01349AEB	Super Saiyan Potion [Spiritualist]	超级赛亚人药水[气功师]
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0134E08B	Party Popo	组队波波
# TAIWAN_OVERLAP_DISABLED_20260608	same_source_translation_in_taiwan_rdf	refs=table_text_all_data.rdf:3:3031490:0
# tbl1.pak	0x0134E737	EV Capsule Box Z64	EV胶囊盒Z64
# TAIWAN_OVERLAP_DISABLED_20260608	same_source_translation_in_taiwan_rdf	refs=table_text_all_data.rdf:3:3031500:0
# tbl1.pak	0x0134E7B5	EV Capsule Box Z48	EV胶囊盒Z48
# TAIWAN_OVERLAP_DISABLED_20260608	same_source_translation_in_taiwan_rdf	refs=table_text_all_data.rdf:3:3031510:0
# tbl1.pak	0x0134E833	EV Capsule Box Z40	EV胶囊盒Z40
tbl1.pak	0x0134F837	Energy Potion (X)	气功药水(X)
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:4010100:0;table_text_all_data.rdf:3:4010140:0
# tbl1.pak	0x01351881	Liquid Fuel S3	液体燃料S3
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013523DD	HL Capsule Box Z24	HL胶囊盒Z24
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01352681	HL Capsule Box Z28	HL胶囊盒Z28
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01352925	HL Capsule Box Z32	HL胶囊盒Z32
tbl1.pak	*	Advanced Warrior Awakening	高级战士觉醒
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01354BCB	HL Detoxification Pill	HL解毒药丸
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01354C85	HL Pain Treatment Pill	HL疼痛治疗药丸
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0135715B	Advanced Warrior Awakening	高级战士觉醒
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0135FFB3	P Iron Gauntlets	P铁臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013600D3	P Metal Gauntlets	P金属臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0136048D	P Namekian Gauntlets	P那美克星人臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013605A5	P Elder Gauntlets	P长老臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013608CD	P Lotus Dragon Gauntlets	P莲花龙臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013610A9	Iron Gauntlets	铁臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013611C5	Metal Gauntlets	金属臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0136156F	Namekian Gauntlets	那美克星人臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01361683	Elder Gauntlets	长老臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0136199B	Lotus Dragon Gauntlets	莲花龙臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01362217	E Iron Gauntlets	E铁臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01362337	E Metal Gauntlets	E金属臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013626F1	E Namekian Gauntlets	E那美克星人臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01362809	E Elder Gauntlets	E长老臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01362B31	E Lotus Dragon Gauntlets	E莲花龙臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013630BB	Namek Staff	那美克杖
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01363225	Elder Staff	长老杖
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01363585	CC Elite Staff	CC精英杖
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:5060090:0
# tbl1.pak	0x01363647	Narak Staff	那拉克杖
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01363749	Capsule Staff	杖胶囊
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01363921	Lizard Staff	蜥蜴杖
tbl1.pak	0x013647FD	Devil's Claws	魔鬼的爪
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013648C3	Steel Claws	钢爪
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:5080040:0;table_text_all_data.rdf:3:8280020:0
# tbl1.pak	0x013649E1	Dragon Eye Claws	龙眼爪
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01364AA3	Silver Soul Claws	银色灵魂爪
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:5080060:0;table_text_all_data.rdf:3:6680230:0;table_text_all_data.rdf:3:8280030:0
# tbl1.pak	0x01364B5B	Meteor Claws	流星爪
tbl1.pak	0x01364ED5	Absolute Claws	绝对爪
tbl1.pak	0x0136509B	Namekian Claws	那美克星人爪
tbl1.pak	0x01365161	Magic Axe	魔法斧
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01365201	Steel Axe	钢斧
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013653E1	Silver Soul Axe	银色灵魂斧
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:5090060:0;table_text_all_data.rdf:3:6690100:0;table_text_all_data.rdf:3:8290030:0
# tbl1.pak	0x01365463	Meteor Axe	流星斧
tbl1.pak	0x013656E1	Light Axe	光斧
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01365A43	Wind Scroll	风卷轴
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01365B7D	Scroll of Honor	荣耀的卷轴
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01365E27	Star Core Scroll	星核心卷轴
# TAIWAN_DEEP_OVERLAP_DISABLED_20260608	translation_any_taiwan	refs=table_text_all_data.rdf:3:5110010:0
# tbl1.pak	0x013661BF	Crystal	水晶
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01366253	Diamond	钻石
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01366495	Black Crystal	黑色水晶
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013666A3	Black Gem	黑色宝石
tbl1.pak	0x013667E5	Light Demon Stone	光恶魔石
tbl1.pak	0x013668A3	Golden Demon Stone	黄金恶魔石
tbl1.pak	0x01366959	Dark Demon Stone	黑暗恶魔石
tbl1.pak	0x01366A0B	Legendary Demon Stone	传说恶魔石
tbl1.pak	0x01366AE5	Sapphire Demon Stone	蓝宝石恶魔石
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01366B91	Korin Stick	卡林棍
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01366C81	Steel Stick	钢棍
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01366D41	Tiger Stick	老虎棍
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:5120060:0;table_text_all_data.rdf:3:8320030:0
# tbl1.pak	0x01366EA1	Meteor Stick	流星棍
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01366F1F	Injection Stick	注射棍
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:5120080:0;table_text_all_data.rdf:3:5520080:0;table_text_all_data.rdf:3:5920080:0;table_text_all_data.rdf:3:6320080:0;table_text_all_data.rdf:3:7925040:0
# tbl1.pak	0x01366F99	Comet Stick	彗星棍
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01367015	Diamond Stick	钻石棍
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013670CB	Z Awakening Stick	Z觉醒棍
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013673D9	White Wolf Sword	白色狼剑
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01367573	Willow Sword	柳木剑
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013676AB	Star Sword	星剑
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01367723	Soul Sword	灵魂剑
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0136784F	Thunder Sword	雷霆剑
tbl1.pak	0x01367A1F	Z Thunder Sword	Z雷霆剑
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01367B0D	Crystal Wand	水晶短杖
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01367B6D	Diamond Wand	钻石短杖
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01367C07	Green Wand	绿色短杖
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01367D5F	Comet Wand	彗星短杖
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01367DEF	Z Wand	Z短杖
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01367F11	Thunder Wand	雷霆短杖
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01367FC5	Awakening Wand	觉醒短杖
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:5150030:0
# tbl1.pak	0x01368321	Phoenix Fan	凤凰扇
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01368397	Eye Fan	眼扇
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:5150060:0;table_text_all_data.rdf:3:8350030:0
# tbl1.pak	0x01368475	Meteor Fan	流星扇
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:5150090:0
# tbl1.pak	0x01368617	Lightning Fan	闪电扇
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01368C05	Cannon Fire	炮火
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01368C29	Trumpet	号角
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01368E0F	Super Trumpet	超级号角
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01368F51	Injection Trumpet	注射号角
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01369077	Light Speed Trumpet	光速度号角
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013691DD	Dark Trumpet	黑暗号角
tbl1.pak	0x0136930F	Sparkling Trumpet	闪耀号角
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013695C1	Corn Club	玉米棒
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013696EB	Red Corn	红色玉米
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01369AEF	Pound Drum	重击鼓
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0136A179	Sky Drum	天空鼓
tbl1.pak	0x0136A2AB	Big Devil Drum	大魔鬼鼓
tbl1.pak	*	O6Skilled Spiritualist beginners practice in this equip.	O6Skilled 气功师 beginners practice in this equip.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01370207	O6Skilled Spiritualist beginners practice in this equip.	O6Skilled 气功师 beginners practice in this equip.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013702C3	O6Skilled Spiritualist beginners practice in this equip.	O6Skilled 气功师 beginners practice in this equip.
tbl1.pak	*	OSEarly on the road to become a Spiritualist\nmaster, must wear these hermit clothes.	OSEarly on the road to become a 气功师\nmaster, must wear these hermit clothes.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0137046D	OSEarly on the road to become a Spiritualist\nmaster, must wear these hermit clothes.	OSEarly on the road to become a 气功师\nmaster, must wear these hermit clothes.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01370561	OSEarly on the road to become a Spiritualist\nmaster, must wear these hermit clothes.	OSEarly on the road to become a 气功师\nmaster, must wear these hermit clothes.
tbl1.pak	*	ORGenuine Spiritualist masters, worked hard\nto make this high quality hermit equip.	ORGenuine 气功师 masters, worked hard\nto make this high quality hermit equip.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01370B09	ORGenuine Spiritualist masters, worked hard\nto make this high quality hermit equip.	ORGenuine 气功师 masters, worked hard\nto make this high quality hermit equip.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01370BEB	ORGenuine Spiritualist masters, worked hard\nto make this high quality hermit equip.	ORGenuine 气功师 masters, worked hard\nto make this high quality hermit equip.
tbl1.pak	*	OBSpiritualist master who used to practice most often wearing these.	OB气功师 master who used to practice most often wearing these.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01370F83	OBSpiritualist master who used to practice most often wearing these.	OB气功师 master who used to practice most often wearing these.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0137103B	OBSpiritualist master who used to practice most often wearing these.	OB气功师 master who used to practice most often wearing these.
tbl1.pak	*	Spiritualist classic costume. Despite the costs\nof material, has a high quality manufacturing.	气功师 classic costume. Despite the costs\nof material, has a high quality manufacturing.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01371A3F	Spiritualist classic costume. Despite the costs\nof material, has a high quality manufacturing.	气功师 classic costume. Despite the costs\nof material, has a high quality manufacturing.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01371B53	Spiritualist classic costume. Despite the costs\nof material, has a high quality manufacturing.	气功师 classic costume. Despite the costs\nof material, has a high quality manufacturing.
tbl1.pak	0x01378A75	Shadow Warrior Equip (Top)	暗影战士装备(上衣)
tbl1.pak	0x01378B33	Shadow Warrior Equip (Pants)	暗影战士装备(裤子)
tbl1.pak	0x01378BF5	Shadow Warrior Equip (Shoes)	暗影战士装备(鞋子)
tbl1.pak	*	PZWhen you begin the Dragon Clan training wear this equip.\nLightweight and easy to move in.	PZWhen you begin the 那美克龙族 training wear this equip.\nLightweight and easy to move in.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0137C413	PZWhen you begin the Dragon Clan training wear this equip.\nLightweight and easy to move in.	PZWhen you begin the 那美克龙族 training wear this equip.\nLightweight and easy to move in.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0137C50D	PZWhen you begin the Dragon Clan training wear this equip.\nLightweight and easy to move in.	PZWhen you begin the 那美克龙族 training wear this equip.\nLightweight and easy to move in.
tbl1.pak	*	PONamekians from Dragon Clan used to\npractice most often wearing this in battle.	PONamekians from 那美克龙族 used to\npractice most often wearing this in battle.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0137D1F1	PONamekians from Dragon Clan used to\npractice most often wearing this in battle.	PONamekians from 那美克龙族 used to\npractice most often wearing this in battle.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0137D2D3	PONamekians from Dragon Clan used to\npractice most often wearing this in battle.	PONamekians from 那美克龙族 used to\npractice most often wearing this in battle.
tbl1.pak	*	P3Ceremonial suit for the Namekians from Dragon Clan.	P3Ceremonial suit for the Namekians from 那美克龙族.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0137D46F	P3Ceremonial suit for the Namekians from Dragon Clan.	P3Ceremonial suit for the Namekians from 那美克龙族.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0137D523	P3Ceremonial suit for the Namekians from Dragon Clan.	P3Ceremonial suit for the Namekians from 那美克龙族.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138C41F	Pleasant Wind Necklace	愉快风项链
tbl1.pak	*	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138C86D	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138C94F	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138CA31	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138CB13	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138CBF5	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138CCD7	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138CDB9	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138CE9B	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138CF7D	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138D05F	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138D133	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138D207	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138D2DB	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138D3AF	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138D483	PUSpiritualists love this necklace.\nIt's said that the symbol engraved is mysteriouse.	PU气功师 love this necklace.\nIt's said that the symbol engraved is mysteriouse.
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138E3F1	Fire Necklace	火项链
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x0138EC49	Strong Necklace	强力项链
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01391277	Double Ring	双戒指
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x01391BF3	Ancient Ring	古代戒指
# TAIWAN_OVERLAP_DISABLED_20260608	translation_in_taiwan_item_tables	refs=table_text_all_data.rdf:3:5301890:0
# tbl1.pak	0x01398279	Practitioner Ring	修行者戒指
# tbl1.pak	0x01398565	Ultimate Warrior Ring	终极战士戒指
# tbl1.pak	0x013997A5	Ruby Earring	红宝石耳环
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013A520F	New Scouter	新探测器
# tbl1.pak	0x013A5479	CC Scouter	CC探测器
# tbl1.pak	0x013A554B	Special CC Scouter	特殊CC探测器
# tbl1.pak	0x013A5611	Long Scouter	长探测器
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013A587B	New Scouter SP	新探测器SP
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013A5A3D	CC Scouter SP	CC探测器SP
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013A5C3F	Long Scouter SP	长探测器SP
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013A5F1B	Z Scouter	Z探测器
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013A5FB9	Z Scouter SP	Z探测器SP
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013A6425	Practitioner Scouter Chip	修行者探测器芯片
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013A67D5	Basic Scouter Chip	基础探测器芯片
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013A6C85	Blessed Scouter Chip	祝福探测器芯片
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013A75F5	Dungeon Chip	副本芯片
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013A8595	Battle Chip	战斗芯片
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013A8A85	Light Speed Scouter Chip	光速度探测器芯片
tbl1.pak	0x013A8F3D	Defense Chip 1	防御芯片1
tbl1.pak	0x013A8F85	Defense Chip 3	防御芯片3
tbl1.pak	0x013A8FCD	Defense Chip 5	防御芯片5
tbl1.pak	0x013A9015	Defense Chip 7	防御芯片7
tbl1.pak	0x013A905D	Defense Chip 9	防御芯片9
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013A938F	Dragon Ball Scouter Chip	龙珠探测器芯片
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013AE61D	Comet Award Gauntlets	彗星奖励臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013AE6DD	Prestige Dragon Gauntlets	威望龙臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013AE775	Energy Ejection Gauntlets	气功喷射臂甲
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013AE821	Soul Gauntlets	灵魂臂甲
tbl1.pak	0x013AFEB9	P Iron Gauntlets EX	P铁臂甲EX
tbl1.pak	0x013AFFDF	P Metal Gauntlets EX	P金属臂甲EX
tbl1.pak	0x013B03AF	P Namekian Gauntlets EX	P那美克星人臂甲EX
tbl1.pak	0x013B04CD	P Elder Gauntlets EX	P长老臂甲EX
tbl1.pak	0x013B080D	P Lotus Dragon Gauntlets EX	P莲花龙臂甲EX
# DISABLED_DUPLICATE_AFTER_SOURCE_REFRESH	tbl1.pak	0x013B177F	E Iron Gauntlets EX	E铁臂甲EX
