file	id	source_text	translation
local_data.dat	GAME_PARTY_ZENNY_IS_LOCKED_RIGHT_NOW	Zeni can't be used.
local_data.dat	GAME_PETITION_ACCOUNTNOTPETITION	No consultation on that account.
local_data.dat	GAME_PETITION_ALREADYFINISH	Already finished.
local_data.dat	GAME_PETITION_ALREADYSTARTED	Already started.
local_data.dat	GAME_PETITION_ALREADY_INSERT	Already insert.
local_data.dat	GAME_PETITION_CATEGORY_1_FAIL	Category 1 failed.
local_data.dat	GAME_PETITION_CATEGORY_2_FAIL	Category 2 failed.
local_data.dat	GAME_PETITION_CREATE_PETITION_FAILE	Consultation generation failed.
local_data.dat	GAME_PETITION_CREATE_PETITION_ID_FAILE	ID generation failed.
local_data.dat	GAME_PETITION_DELETE_FAILE_STARTED	Can't be deleted.
local_data.dat	GAME_PETITION_INSERT_ALLREADY_ID	ID is already logged in.
local_data.dat	GAME_PETITION_INSERT_ERROR_ZERO_ID	Data storage failure - ID=0.
local_data.dat	GAME_PETITION_INSERT_FAILE	Data storage failure - STD:MAP.
local_data.dat	GAME_PETITION_ISNOT_STARTED	Not started yet.
local_data.dat	GAME_PETITION_LOCK	Locked
local_data.dat	GAME_PETITION_NOTAUTH	No such authority.
local_data.dat	GAME_PETITION_NOTRUNSTATE	No trust state.
local_data.dat	GAME_PETITION_PETITIONID_INVALID	Account is incorrect.
local_data.dat	GAME_PETITION_TOO_LONG_NAME	Name to long, maximum 8 characters.
local_data.dat	GAME_PETITION_TOO_LONG_QUESTION_CONTENT	To long, maximum 128 characters.
local_data.dat	GAME_PETITION_TOO_SHORT_NAME	Name to short, minimum 2 characters.
local_data.dat	GAME_PETITION_TOO_SHORT_QUESTION_CONTENT	Enter at least 2 characters.
local_data.dat	GAME_PET_CANT_MAKE_MORE_ITEM_PET	Can't do this anymore.
local_data.dat	GAME_PET_CANT_MAKE_MORE_SUMMON_PET	Unable to summon another pet.
local_data.dat	GAME_PET_COULDNT_BE_DONE_FOR_SOME_REASON	Temporary error, please try again later.
local_data.dat	GAME_PET_TARGET_IS_NOT_SPAWNED	Pet hasn't spawned yet.
local_data.dat	GAME_PORTAL_ARLEADY_ADDED	Teleport location already registered.
local_data.dat	GAME_PORTAL_NOT_EXIST	Teleport location hasn't been registered.
local_data.dat	GAME_PRIVATESHOP_INVENTORY_NOTINVENTTORY	Invalid Capsule Case.
local_data.dat	GAME_PRIVATESHOP_INVENTORY_SAVEITEM_OVER	No empty slot in Capsule Case.
local_data.dat	GAME_PRIVATESHOP_ITEM_NOTVALID	Can't sell Item.
local_data.dat	GAME_PRIVATESHOP_ITEM_NULL	Item doesn't exist.
local_data.dat	GAME_PRIVATESHOP_ITEM_SELECTITEM_NOTBUSINESS	Item already selected.
local_data.dat	GAME_PRIVATESHOP_ITEM_TABLE_ITEMID_DIFFERENT	Non-identical item
local_data.dat	GAME_PRIVATESHOP_NOTAUTH	You don't have permission.
local_data.dat	GAME_PRIVATESHOP_NOTRUNSTATE	Unable to open shop
local_data.dat	GAME_PRIVATESHOP_NOT_PROGRESS_COMPLETE	Shop progress has been changed. Please try again
local_data.dat	GAME_PRIVATESHOP_OWNER_BARGAINS	Shop owner is bargaining with others. Please try again later.
local_data.dat	GAME_PRIVATESHOP_OWNER_BUSINESS_NOT_CONSENT	Shop owner refused to bargain.
local_data.dat	GAME_PRIVATESHOP_OWNER_BUSINESS_REFUSED	Shop owner refused to bargain.
local_data.dat	GAME_PRIVATESHOP_OWNER_MONEY_FULL	Seller has too much Zeni
local_data.dat	GAME_PRIVATESHOP_OWNER_THEREISNO	No shop owner found
local_data.dat	GAME_PRIVATESHOP_PRIVATESHOP_ANOTHER_NPC	Can't open shop near NPC
local_data.dat	GAME_PRIVATESHOP_PRIVATESHOP_ANOTHER_PRIVATESHOP	Can't open shop near other shops
local_data.dat	GAME_PRIVATESHOP_PRIVATESHOP_INVENTORY_SAVEITEM_OVER	Storage space is full
local_data.dat	GAME_PRIVATESHOP_PRIVATESHOP_INVENTORY_SLOT_ALREADY_ITEM	Slot is already in use.
local_data.dat	GAME_PRIVATESHOP_PRIVATESHOP_NOT_CREATE_PLACE	Unable to open personal shop here.
local_data.dat	GAME_PRIVATESHOP_PRIVATESHOP_NULL	Could not find the shop
local_data.dat	GAME_PRIVATESHOP_SAMENOT_PRICEFLUCTUATIONSCOUNTER	Please try again because change in bargaining.
local_data.dat	GAME_PRIVATESHOP_STOP_PROGRESS	Shop closed
local_data.dat	GAME_PRIVATESHOP_VISITOR_ALREADYENTER	Visitor already in the store.
local_data.dat	GAME_PRIVATESHOP_VISITOR_FULL	Too much visitors right now.
local_data.dat	GAME_PRIVATESHOP_VISITOR_NOT_INVENTORY_EMPTY	Visitor hasn't enough free space.
local_data.dat	GAME_PRIVATESHOP_VISITOR_NOT_MONEY	Visitor hasn't enough Zeni.
local_data.dat	GAME_PRIVATESHOP_VISITOR_NULL	No visitor.
local_data.dat	GAME_PRIVATESHOP_VISITOR_SELECTITEM_ALLSELL	Can't buy the selected item.
local_data.dat	GAME_PRIVATESHOP_VISITOR_SELECTITEM_ALREADY	Item is already reserved.
local_data.dat	GAME_PRIVATESHOP_VISITOR_SELECTITEM_ALREADYBUYANDBUSINESSITEM	Item is already sold.
local_data.dat	GAME_PRIVATESHOP_VISITOR_SELECTITEM_INVENSOLT_SHORTOF	Not enough free space.
local_data.dat	GAME_PRIVATESHOP_VISITOR_SELECTITEM_NULL	Visitor don't specify item.
local_data.dat	GAME_PRIVATESHOP_VISITOR_SELECTITEM_OVER	Unable to specify items.
local_data.dat	GAME_PRIVATESHOP_ZENNY_LOCK	Zeni is locked during transaction.
local_data.dat	GAME_PROCESSING_DB	Please wait database being processed.
local_data.dat	GAME_QUEST_ALREADY_EXIST	You already have that quest.
local_data.dat	GAME_QUEST_COUNT_OVER	You can't get any more quests.
local_data.dat	GAME_QUEST_NOT_EXIST	Quest doesn't exist.
local_data.dat	GAME_QUICK_TELEPORT_INFO_NOT_FOUND	No data stored in that slot.
local_data.dat	GAME_QUICK_TELEPORT_INFO_NOT_VALID	Data stored in that slot are invalid.
local_data.dat	GAME_QUICK_TELEPORT_ITEM_LOCK	Item is locked.
local_data.dat	GAME_QUICK_TELEPORT_ITEM_NOT_FOUND	Teleport Item not found.
local_data.dat	GAME_QUSET_ITEM_CREATE_COUNT_OVER	You can produce the same item again.
local_data.dat	GAME_RANKBATTLE_ARENA_IS_FULL	Arena is currently full.
local_data.dat	GAME_RANKBATTLE_CANNOT_FIND_ARENA	Can't find the arena.
local_data.dat	GAME_RANKBATTLE_CANNOT_FIND_OPPONENT	Can't find an opponent.
local_data.dat	GAME_RANKBATTLE_CANNOT_LEAVE_IN_MATCH	Can't leave during fight.
local_data.dat	GAME_RANKBATTLE_CANNOT_LEAVE_NOW	Can't leave now.
local_data.dat	GAME_RANKBATTLE_MEMBER_ALREADY_JOINED_RANKBATTLE	A member is already registered.
local_data.dat	GAME_RANKBATTLE_NOR_REGISTERED	Not Registered.
local_data.dat	GAME_RANKBATTLE_NO_REMAIN_COUNT	Limit exhausted.
local_data.dat	GAME_RANKBATTLE_OBJECT_IS_TOO_FAR	Too far away.
local_data.dat	GAME_RANKBATTLE_IP_ACCOUNT_CONFLICT	You cannot join ranked battle. Another player from the same network or account is already in the queue.
local_data.dat	GAME_REPAIR_NOT_FOUND	Nothing need repaired.
local_data.dat	GAME_REPAIR_VALUE_FAIL	Item can't be repaired.
local_data.dat	GAME_REVIVAL_AFTEREFFECT_IS_TOO_STRONG_TO_BE_CURED	Death punishment is too strong.
local_data.dat	GAME_RIDE_ON_STATE	You are already on Vehicle.
local_data.dat	GAME_ROOM_CAN_NOT_FIND_PARTY_MEMBER	Can't find Party members.
local_data.dat	GAME_ROOM_ENTER_EXCEED_MAX_MEMBER_COUNT	Max member currently reached.
local_data.dat	GAME_ROOM_ENTER_EXCEED_MAX_ROOM_COUNT	Max rooms currently reached.
local_data.dat	GAME_ROOM_ENTER_FAIL	Room failure.
local_data.dat	GAME_ROOM_ENTER_MUST_HAVE_NEED_ITEM	Don't have the necessary Item.
local_data.dat	GAME_ROOM_ENTER_MUST_HAVE_NEED_ZENNY	More Zeni needed.
local_data.dat	GAME_ROOM_ENTER_NEED_MORE_MEMBER	More members needed.
local_data.dat	GAME_ROOM_ENTER_NEED_MORE_PARTY_MEMEBER	More Party members needed.
local_data.dat	GAME_ROOM_ENTER_NOT_MATCH_MEMBER	No match found.
local_data.dat	GAME_ROOM_ENTER_NOT_WAIT_STATE	No standby found.
local_data.dat	GAME_ROOM_ENTER_ROOMMANAGER_NOT_EXIST	Message board doesn't exist.
local_data.dat	GAME_ROOM_ENTER_ROOM_NOT_EXIST	Room doesn't exist.
local_data.dat	GAME_ROOM_ENTER_TOO_HIGHTLEVEL	Your level is too high.
local_data.dat	GAME_ROOM_ENTER_TOO_LOW_LEVEL	Your level is too low.
local_data.dat	GAME_ROOM_LEAVE_FAIL	You can't leave now.
local_data.dat	GAME_ROOM_LEAVE_LIMIT_TIME_ELAPSED	Standby, can't leave till now.
local_data.dat	GAME_ROOM_NOT_OWNER	You are not the owner.
local_data.dat	GAME_SAMENAME_EXIST	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Character Name[/font][br][br][font size = """"10"""" color=""""f36a7c""""]That character name has been taken already.[/font]"
local_data.dat	GAME_SCOUTER_BODY_IS_NOT_EMPTY	All Scouter Slots are full.
local_data.dat	GAME_SCOUTER_CANNOT_WEARING	Cannot equip the Scouter.
local_data.dat	GAME_SCOUTER_CANNOT_WEARTING	Cannot equip the Scouter.
local_data.dat	GAME_SCOUTER_CHIP_NOT_EXIST	Can't find Scouter Chip.
local_data.dat	GAME_SCOUTER_JAMMING	Equipment scan is jammed.
local_data.dat	GAME_SCOUTER_MAIN_PARTS_NOT_FOUND	Scouter main parts not found.
local_data.dat	GAME_SCOUTER_MAX_OVER	Scouter got broken due to the high Power Level.
local_data.dat	GAME_SCOUTER_PARTS_LEVEL_FAIL	Wrong Scouter chip Lv.
local_data.dat	GAME_SCOUTER_PARTS_NOT_FOUND	Can't find the necessary chip.
local_data.dat	GAME_SCOUTER_PC_INFO_JAMMING	Scan jammed.
local_data.dat	GAME_SCOUTER_TARGET_FAIL	Not a valid target.
local_data.dat	GAME_SCOUTER_TARGET_FAIL_FOR_NPC	Can't investigate NPC's Equipment.
local_data.dat	GAME_SCOUTER_TARGET_SELF_FAIL	Your Scouter can't target yourself.
local_data.dat	GAME_SCS_CHECK_FAIL	Verification failed.
local_data.dat	GAME_SERVER_LOCKED	"[align = """"center""""][font size = """"12"""" color=""""f4d762""""]Server connection[/font][br][br][font size = """"10"""" color=""""f36a7c""""]You can't connect to the server.[br]Please try again later.[/font]"
local_data.dat	GAME_SHOP_ITEM_INVALID	Invalid Item.
local_data.dat	GAME_SHOP_NOT_CLOSED	The shop is open.
local_data.dat	GAME_SHOP_SO_FAR	Shop is too far away.
local_data.dat	GAME_SHORTCUT_KEY_ARLEADY_FOUND	Key has already been assigned.
local_data.dat	GAME_SHORTCUT_KEY_DEL_NOT_FOUND	Couldn't find shortcut key
local_data.dat	GAME_SHORTCUT_KEY_MODIFY_NOT_FOUND	Couldn't find shortcut key to modify
local_data.dat	GAME_SKILL_ALREADY_EXIST_SAME_KIND_BUFF	Same kind of buff already registered
local_data.dat	GAME_SKILL_ALREADY_MASTERED_SKILL	Already mastered that skill.
local_data.dat	GAME_SKILL_ALREADY_TRANSFORMED	You are already transformed
local_data.dat	GAME_SKILL_BUFF_IS_FULL	Buff list is full
local_data.dat	GAME_SKILL_CANNOT_USE_NO_DOT_BLEED	You are not bleeding
local_data.dat	GAME_SKILL_CANNOT_USE_NO_DOT_BUFF	No DOT buff found
local_data.dat	GAME_SKILL_CANNOT_USE_NO_DOT_BURN	You are not burning
local_data.dat	GAME_SKILL_CANNOT_USE_NO_DOT_POISON	You are not poisoned
local_data.dat	GAME_SKILL_CANNOT_USE_NO_DOT_STOMACHACHE	You don't have Abdominal Pain
local_data.dat	GAME_SKILL_CANT_BE_CAST_ON_YOURSELF	Skill can't be casted on yourself
local_data.dat	GAME_SKILL_CANT_BE_GAINED_BY_YOURSELF	Can't learn skill by yourself.
local_data.dat	GAME_SKILL_CANT_CANCEL_TRANSFORM_WHEN_USING_SKILL	Can't be used to cancel transformation.
local_data.dat	GAME_SKILL_CANT_CAST_NOW	Can't cast skill now
local_data.dat	GAME_SKILL_CANT_SET_THAT_RP_BONUS_IN_SKILL	Can't set that RP bonus
local_data.dat	GAME_SKILL_CANT_USE_FOR_SOME_REASON	Can't use skill for some reason
local_data.dat	GAME_SKILL_CANT_USE_HTB_WHEN_TRANSFORMED	Can't use HTB while transformation
local_data.dat	GAME_SKILL_CANT_USE_ON_THIS_TARGET	Skill can't be cast on this target.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_BOAST_NOW	Can't use Boast now.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_GREAT_NAMEK	Can't use skill while great namek.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_EVIL_NAMEK	Can't use skill while evil namek.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_KING_NAMEK	Can't use skill while king namek.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_KAIOKEN	Can't use skill while Kaio-Ken.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_NOT_TRANSFORMED	Can't use skill when not transformed.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_PURE_MAJIN	Can't use skill while pure majin.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_EVIL_BOO	Can't use skill while evil boo.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_BOO	Can't use skill while super boo.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_RABIES	Can't use skill while rabies.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_ROLLING_ATTACK	Can't use skill during rolling attack.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SPINNING_ATTACK	Can't use skill during spinning attack.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYAN	Can't use skill while super saiyan.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYAN2	Can't use skill while super saiyan 2.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYAN3	Can't use skill while super saiyan God.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYANBLUE	Can't use skill while super saiyan blue.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYANROSE	Can't use skill while super saiyan rose.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYAN33	Can't use skill while super saiyan god super saiyan.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYAN4	Can't use skill while super saiyan 4.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_BOO2	Can't use skill while super boo 2.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_BUUHAN_SKIN	Can't use skill while buuhan.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_BUUHAN_SKIN2	Can't use skill while buuhan 2.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_GOTENKS_BOO_FIS	Can't use skill while gotenks boo.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_GOTENKS_BOO_MAG	Can't use skill while gotenks boo magic.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_BIG_MONKEY	Can't use skill while great ape.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_DARK_NAMEK	Can't use skill while dark namek.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_MYSTIC_MAJIN	Can't use skill while mystic majin.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYANL	Can't use skill while legendary super saiyan.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYANMAJIN	Can't use skill while majin super saiyan.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_SUPER_SAIYANNAMEK	Can't use skill while namek super saiyan.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_GREAT_ORANGE	Can't use skill while great orange.
local_data.dat	GAME_SKILL_CANT_USE_SKILL_WHEN_VEHICLE	Can't use skill while on vehicle.
local_data.dat	GAME_SKILL_CANT_USE_THAT_RP_BONUS_IN_SKILL	RP can't be used.
local_data.dat	GAME_SKILL_CANT_USE_VEHICLE_WHEN_TRANSFORMED	Can't use while transformed.
local_data.dat	GAME_SKILL_CANT_USE_WHEN_TRANSFORMED	Can't use while transformation.
local_data.dat	GAME_SKILL_CAN_BE_CAST_ONLY_ON_PLAYER	Skill can be casted only on players.
local_data.dat	GAME_SKILL_CASTING_CANCELED_BY_DAMAGE	Casting canceled by damage
local_data.dat	GAME_SKILL_CASTING_CANCELED_BY_TARGET_NEW_STATE	Skill interrupted, target state changed.
local_data.dat	GAME_SKILL_CASTING_CANCELED_OBJECT_OCCLUSION	Skill interrupted, out of sight.
local_data.dat	GAME_SKILL_CURRENT_BUFF_IS_STRONGER_THEN_NEW	Current buff is stronger then new buff.
local_data.dat	GAME_SKILL_DEBUFF_IS_FULL	Debuff list is full
local_data.dat	GAME_SKILL_ERASE_FAIL	Failed to erase skill
local_data.dat	GAME_SKILL_GM_BUF_SUCCESS	Received a buff from GM.
local_data.dat	GAME_SKILL_HAVE_UPGRADED_SKILL	Upgrade the Skill first.
local_data.dat	GAME_SKILL_ID_NULL	Skill ID Not found.
local_data.dat	GAME_SKILL_INVALID_TARGET_APPOINTED	Invalid target appointed.
local_data.dat	GAME_SKILL_NOT_ACTIVE_TYPE	Not an active Skill.
local_data.dat	GAME_SKILL_NOT_BATTLE_AVAILABLE_LOCATION	Can't use skill in this location.
local_data.dat	GAME_SKILL_NOT_ENOUGH_EP	Not enough EP.
local_data.dat	GAME_SKILL_NOT_ENOUGH_LP	Not enough LP.
local_data.dat	GAME_SKILL_NOT_ENOUGH_RP_BALL	Not enough RP Balls.
local_data.dat	GAME_SKILL_NOT_ENOUGH_SP_POINT	Not enough Skill Points.
local_data.dat	GAME_SKILL_NOT_ENOUGH_ZENNY	Not enough Zeni.
local_data.dat	GAME_SKILL_NOT_EXISTING_SKILL	Skill doesn't exist.
local_data.dat	GAME_SKILL_NOT_FOUND	Skill not found.
local_data.dat	GAME_SKILL_NOT_READY_TO_BE_CAST	Skill is still on cooldown.
local_data.dat	GAME_SKILL_NOT_TRANSFORMED	Only when transformed.
local_data.dat	GAME_SKILL_NO_BUFF_TO_DROP_FOUND	No buff to drop found.
local_data.dat	GAME_SKILL_NO_EMPTY_SKILL_SLOT	No empty skill slot found.
local_data.dat	GAME_SKILL_NO_PREREQUISITE_SKILLS_YOU_HAVE	Requirement to learn missing.
local_data.dat	GAME_SKILL_NO_REQUIRED_ITEM	Required item not found.
local_data.dat	GAME_SKILL_NO_SKILL_TO_INIT	No skills found to be initialized.
local_data.dat	GAME_SKILL_NO_TARGET_APPOINTED	No target has been appointed.
local_data.dat	GAME_SKILL_ONE_RESET_FAIL	Failed to reset skill.
local_data.dat	GAME_SKILL_OWNER_NULL	Skill owner is null.
local_data.dat	GAME_SKILL_RESISTED	Skill is blocked.
local_data.dat	GAME_SKILL_REVIVAL_AFTEREFFECT_BUFF_IS_FULL	Revival after effect already exists.
local_data.dat	GAME_SKILL_SAME_EXIST	Skill already exist.
local_data.dat	GAME_SKILL_SHOULD_BE_GAINED_BY_YOURSELF	Skill should be gained by yourself.
local_data.dat	GAME_SKILL_SLOT_FAIL	Skill slot fail.
local_data.dat	GAME_SKILL_SUB_BUFF_IS_FULL	Buff list is full.
local_data.dat	GAME_SKILL_TARGET_IS_IN_FAINT	Target is dead.
local_data.dat	GAME_SKILL_TARGET_IS_NOT_FAINTING	Target isn't dead.
local_data.dat	GAME_SKILL_TARGET_IS_NOT_IN_FRONT_SIDE	Target isn't in front.
local_data.dat	GAME_SKILL_TARGET_IS_NOT_KNOCKED_DOWN	Target isn't knocked down.
local_data.dat	GAME_SKILL_TOO_HIGH_LEVEL_FOR_SKILL_INIT	Level too high to reset skills
local_data.dat	GAME_SKILL_TOO_HIGH_LEVEL_TO_TRAIN	Too high level to train the skill
local_data.dat	GAME_SKILL_TOO_MANY_LP_TO_USE_SKILL	Skills required LP less than 50%.
local_data.dat	GAME_SKILL_TRIED_TO_LEARN_AN_EXISTING_SKILL	You already learn this skill.
local_data.dat	GAME_SKILL_TRIED_TO_LEARN_WRONG_CLASS_SKILL	Wrong class to learn that skill.
local_data.dat	GAME_SKILL_UPGRADE_ONLY_SKILL	First learn this skill.
local_data.dat	GAME_SKILL_YOU_ARE_NOT_IN_BACKSIDE_OF_TARGET	Not behind the target.
local_data.dat	GAME_SKILL_YOU_DONT_HAVE_THE_SKILL	You haven't learned that skill.
local_data.dat	GAME_SKILL_YOU_HAVE_NO_LOWER_LEVEL_SKILL	First learn the skill of the previous stage.
local_data.dat	GAME_SKY_DUNGEON_CAN_NOT_EXIST_PARTY	You need to be in a party to enter Dungeon.
local_data.dat	GAME_SKY_DUNGEON_PLAYER_LIMIT_COUNT_IS_OVER	Sky Dungeon Limit has been reach.
local_data.dat	GAME_SKY_DUNGEON_WORLD_CAN_NOT_CREATE_DYNAMIC_WOLRD	Sky Dungeon Limit has been reach.
local_data.dat	GAME_TARGET_HAS_DIFFERENT_JOB	The class of the target isn't valid.
local_data.dat	GAME_TARGET_HAS_NOT_FUNCTION	This isn't supported.
local_data.dat	GAME_TARGET_IS_WRONG_STATE	Target is in wrong state
local_data.dat	GAME_TARGET_NOT_FOUND	Couldn't find target.
local_data.dat	GAME_TARGET_TOO_CLOSE	You're too close to the target.
local_data.dat	GAME_TARGET_TOO_FAR	You're too far away from the target.
local_data.dat	GAME_TIMEQUEST_ALREADY_JOINED	Already joined TMQ.
local_data.dat	GAME_TIMEQUEST_CANNOT_LEAVE_IN_PARTY_WHEN_PLAYING_RANKBATTLE	Can't leave the Party now.
local_data.dat	GAME_TIMEQUEST_CANNOT_LEAVE_IN_PARTY_WHEN_PLAYING_TMQ	You cannot leave the team while the TMQ is in progress.
local_data.dat	GAME_TIMEQUEST_CANT_MAKE_PARTY	Unable to join during TMQ.
local_data.dat	GAME_TIMEQUEST_DAYRECORD_IS_ALREADY_RESET	Records has been reset.
local_data.dat	GAME_TIMEQUEST_ERROR	Time Machine error.
local_data.dat	GAME_TIMEQUEST_EXCEED_MAX_MEMBER_COUNT	Max Member for TMQ exceeded.
local_data.dat	GAME_TIMEQUEST_HAVE_NO_JOIN_ROOM	No search results found.
local_data.dat	GAME_TIMEQUEST_MEMBER_LIMIT_COUNT_IS_OVER	Too many members right now.
local_data.dat	GAME_TIMEQUEST_MEMBER_LIMIT_PLUS_COUNT_IS_OVER	Number of possible resets exceeded.
local_data.dat	GAME_TIMEQUEST_MUST_HAVE_NEED_ITEM	No fuel to start the machine.
local_data.dat	GAME_TIMEQUEST_MUST_HAVE_NEED_ZENNY	Need more Zeni to enter.
local_data.dat	GAME_TIMEQUEST_NEED_MORE_MEMBER	Need more Player to enter.
local_data.dat	GAME_TIMEQUEST_NOT_ALLOWED_MEMBER	Player(s) don't meet the conditions.
local_data.dat	GAME_TIMEQUEST_ROOM_CANNOT_TELEPORT_NOW	Unable to teleport you now.
local_data.dat	GAME_TIMEQUEST_ROOM_NOT_FOUND	Can't find the waiting room.
local_data.dat	GAME_TIMEQUEST_ROOM_NOT_WAIT_STATE	Can't enter the waiting room.
local_data.dat	GAME_TIMEQUEST_ROOM_OUT_OF_ENTER_RANGE	Out of reach.
local_data.dat	GAME_TIMEQUEST_ROOM_PARTY_ALREADY_JOINED	Party already registered.
local_data.dat	GAME_TIMEQUEST_ROOM_PARTY_JOIN_FAIL	Register party failed.
local_data.dat	GAME_TIMEQUEST_TOO_HIGH_LEVEL	Your level is too high.
local_data.dat	GAME_TIMEQUEST_TOO_LOW_LEVEL	Your level is too low.
local_data.dat	GAME_TIMEQUEST_WORLD_ENTER_FAIL	Time machine failure.
local_data.dat	GAME_TIMEQUEST_WORLD_NOT_FOUND	TMQ world not found.
local_data.dat	GAME_TOO_HIGHT_MEMBER_LEVEL	A party member's level is too high.
local_data.dat	GAME_TOO_LOW_MEMBER_LEVEL	A party member's level is too low.
local_data.dat	GAME_TRADE_ALREADY_CLOSE	Trade already closed
local_data.dat	GAME_TRADE_ALREADY_OPEN	Trade already open
local_data.dat	GAME_TRADE_ALREADY_USE	You are already trading
local_data.dat	GAME_TRADE_BLACKLIST	You have been blacklisted
local_data.dat	GAME_TRADE_CHANGED_STATE	Trade state changed. Try again
local_data.dat	GAME_TRADE_DENY	Trade rejected
local_data.dat	GAME_TRADE_DENY_USE	Deal has been rejected
local_data.dat	GAME_TRADE_ITEM_INVALID	Item in trade not found
local_data.dat	GAME_TRADE_ONLY_PARTY	Can only trade within party
local_data.dat	GAME_TRADE_REPLY_WAIT_OVER	Trade request timed out
local_data.dat	GAME_TRADE_TARGET_WRONG_STATE	Target wrong state
local_data.dat	GAME_TRADE_WRONG_STATE	Trade wrong state
local_data.dat	GAME_TS_ERROR_BEGIN	Trigger Error START.
local_data.dat	GAME_TS_ERROR_CANNOT_ADD_QUEST_EVENT_DATA	Can't register event.
local_data.dat	GAME_TS_ERROR_CANNOT_CREATE_TS_OBJECT	Can't create object
local_data.dat	GAME_TS_ERROR_CANNOT_FIND_ITEM_TBLIDX	Can't find item tblidx
local_data.dat	GAME_TS_ERROR_CANNOT_FIND_PC	Can't find player
local_data.dat	GAME_TS_ERROR_CANNOT_FIND_QUEST_ITEM	Can't find quest item
local_data.dat	GAME_TS_ERROR_CANNOT_FIND_SKILL_TBLIDX	Can't find skill tblidx
local_data.dat	GAME_TS_ERROR_CANNOT_FIND_TCID	Can't find container id
local_data.dat	GAME_TS_ERROR_CANNOT_FIND_TID	Can't find trigger id
local_data.dat	GAME_TS_ERROR_CANNOT_LEARN_SKILL	Can't learn skill
local_data.dat	GAME_TS_ERROR_CANNOT_PROGRESS_REPEAT_QUEST	Quest work only once.
local_data.dat	GAME_TS_ERROR_CREATE_ITEM_COUNT_OVER	Can't create more at once.
local_data.dat	GAME_TS_ERROR_CS_SCRIPT_MISSMATCH	Container-type error.
local_data.dat	GAME_TS_ERROR_DELETE_ITEM_COUNT_OVER	Can't delete more at once.
local_data.dat	GAME_TS_ERROR_END	Trigger Error END.
local_data.dat	GAME_TS_ERROR_NO_IMP_CONT_TYPE	Wrong container type has been used.
local_data.dat	GAME_TS_ERROR_QUERY_SERVER	Query Server Error.
local_data.dat	GAME_TS_ERROR_RUN_ERROR	Trigger error in progress.
local_data.dat	GAME_TS_ERROR_SYSTEM	System error occurred.
local_data.dat	GAME_TS_ERROR_TRIGGER_OBJECT_INVALID_FUNCFLAG	Trigger object isn't capability.
local_data.dat	GAME_TS_ERROR_TRIGGER_OBJECT_NOT_EXIST	Select the appropriate destination.
local_data.dat	GAME_TS_ERROR_TRIGGER_SYSTEM	Trigger system error occurred.
local_data.dat	GAME_TS_WARNING_ALREADY_VISITED	Quest already completed.
local_data.dat	GAME_TS_WARNING_BEGIN	Trigger warning messages start.
local_data.dat	GAME_TS_WARNING_CANNOT_FIND_QUEST_ITEM	Can't find the quest item or Inventory is Full.
local_data.dat	GAME_TS_WARNING_CAN_NOT_FIND_VISIT_EVT	No related events visited or Inventory is Full.
local_data.dat	GAME_TS_WARNING_CLASS_CHANGE_CLASS_FAIL	Class change error occurred.
