# Disabled from AUTO_BLOCK_TBL_VISIBLE_NAMES_20260604 on 2026-06-07.
# Reason: ordinary equipment template TBL patches caused blank tooltip titles in game.
# Restore only after in-game A/B testing.
tbl1.pak	0x0137B321	Blessed Magic Gear (Top)	祝福魔法装备(上衣)
tbl1.pak	0x0137B3A9	Blessed Magic Gear (Pants)	祝福魔法装备(裤子)
tbl1.pak	0x0137B435	Blessed Magic Gear (Shoes)	祝福魔法装备(鞋子)
tbl1.pak	0x0137BAA5	Ancient Warrior Gear (Top)	古代战士装备(上衣)
tbl1.pak	0x0137BB43	Ancient Warrior Gear (Pants)	古代战士装备(裤子)
tbl1.pak	0x0137BBE5	Ancient Warrior Gear (Shoes)	古代战士装备(鞋子)
tbl1.pak	0x0137BC87	Namek Battle Suit (Top)	那美克战斗套装(上衣)
tbl1.pak	0x0137BD23	Namek Battle Suit (Pants)	那美克战斗套装(裤子)
tbl1.pak	0x0137BDC3	Namek Battle Suit (Shoes)	那美克战斗套装(鞋子)
tbl1.pak	0x0137C5CB	Blue Dragon Battle (Top)	蓝色龙战斗(上衣)
tbl1.pak	0x0137C657	Blue Dragon Battle (Pants)	蓝色龙战斗(裤子)
tbl1.pak	0x0137C6E7	Blue Dragon Battle (Shoes)	蓝色龙战斗(鞋子)
tbl1.pak	0x0137C9F5	Dragon Clan Equip (Top)	那美克龙族装备(上衣)
tbl1.pak	0x0137CAF3	Dragon Clan Equip (Pants)	那美克龙族装备(裤子)
tbl1.pak	0x0137CBF5	Dragon Clan Equip (Shoes)	那美克龙族装备(鞋子)
tbl1.pak	0x0137CEDB	P Recovery Dragon Clan Equip (Top)	P恢复龙族装备(上衣)
tbl1.pak	0x0137CF81	P"Recovery Dragon Clan Equip (Pants)	P"Recovery 那美克龙族 Equip (Pants)
tbl1.pak	0x0137D02B	P"Recovery Dragon Clan Equip (Shoes)	P"Recovery 那美克龙族 Equip (Shoes)
tbl1.pak	0x0137D0D9	Devil's Battle Equip (Top)	魔鬼的战斗装备(上衣)
tbl1.pak	0x0137D1B7	Devil's Battle Equip (Pants)	魔鬼的战斗装备(裤子)
tbl1.pak	0x0137D299	Devil's Battle Equip (Shoes)	魔鬼的战斗装备(鞋子)
tbl1.pak	0x0137D37B	Gale Demon Battle Clothes (Top)	疾风恶魔战斗服装(上衣)
tbl1.pak	0x0137E245	Palm Magic Suit (Top)	棕榈魔法套装(上衣)
tbl1.pak	0x0137E2CD	Palm Magic Suit (Pants)	棕榈魔法套装(裤子)
tbl1.pak	0x0137E359	Palm Magic Suit (Shoes)	棕榈魔法套装(鞋子)
tbl1.pak	0x0137E3E5	Dragon Leather Suit (Top)	龙皮革套装(上衣)
tbl1.pak	0x0137E4AF	Dragon Leather Suit (Pants)	龙皮革套装(裤子)
tbl1.pak	0x0137F5B5	True Magic Battle Suit (Top)	真魔法战斗套装(上衣)
tbl1.pak	0x0137F64D	True Magic Battle Suit (Pants)	真魔法战斗套装(裤子)
tbl1.pak	0x0137F6E9	True Magic Battle Suit (Shoes)	真魔法战斗套装(鞋子)
tbl1.pak	0x0137F829	Awakening Magic Battle Suit (Pants)	觉醒魔法战斗套装(裤子)
tbl1.pak	0x0137F8D1	Awakening Magic Battle Suit (Shoes)	觉醒魔法战斗套装(鞋子)
tbl1.pak	0x01380075	Star Space Suit (Top)	星空间套装(上衣)
tbl1.pak	0x013800E5	Star Space Suit (Pants)	星空间套装(裤子)
tbl1.pak	0x01380159	Star Space Suit (Shoes)	星空间套装(鞋子)
tbl1.pak	0x01380ADB	Namek Gear  (Top)	那美克装备(上衣)
tbl1.pak	0x01380B8D	Namek Gear  (Pants)	那美克装备(裤子)
tbl1.pak	0x01380C43	Namek Gear  (Shoes)	那美克装备(鞋子)
tbl1.pak	0x01380CF9	Original Magic Suit (Top)	原始魔法套装(上衣)
tbl1.pak	0x01380D97	Original Magic Suit (Pants)	原始魔法套装(裤子)
tbl1.pak	0x01380E39	Original Magic Suit (Shoes)	原始魔法套装(鞋子)
tbl1.pak	0x0138215B	Super Magic Equip (Top)	超级魔法装备(上衣)
tbl1.pak	0x0138223D	Super Magic Equip (Pants)	超级魔法装备(裤子)
tbl1.pak	0x01382323	Super Magic Equip (Shoes)	超级魔法装备(鞋子)
tbl1.pak	0x0138261B	Magic Rubber Equip (Top)	魔法橡胶装备(上衣)
tbl1.pak	0x013826D7	Magic Rubber Equip (Pants)	魔法橡胶装备(裤子)
tbl1.pak	0x01382797	Magic Rubber Equip (Shoes)	魔法橡胶装备(鞋子)
tbl1.pak	0x013829BD	P Classic Rubber Magic Equip (Top)	P经典橡胶魔法装备(上衣)
tbl1.pak	0x01382A8F	Classic Rubber Magic Equip (Pants)	经典橡胶魔法装备(裤子)
tbl1.pak	0x01382B61	Classic Rubber Magic Equip (Shoes)	经典橡胶魔法装备(鞋子)
tbl1.pak	0x01382D97	Tasty Magic Clothes(Top)	美味魔法服装(上衣)
tbl1.pak	0x01382E09	Tasty Magic Clothes(Pants)	美味魔法服装(裤子)
tbl1.pak	0x01382E7F	Tasty Magic Clothes(Shoes)	美味魔法服装(鞋子)
tbl1.pak	0x01382EF5	Vital Magic Suit (Top)	活力魔法套装(上衣)
tbl1.pak	0x01382F95	Vital Magic Suit (Pants)	活力魔法套装(裤子)
tbl1.pak	0x01383039	Vital Magic Suit (Shoes)	活力魔法套装(鞋子)
tbl1.pak	0x013830DD	Magic Dragon Suit (Top)	魔法龙套装(上衣)
tbl1.pak	0x0138314F	Magic Dragon Suit (Pants)	魔法龙套装(裤子)
tbl1.pak	0x013831C5	Magic Dragon Suit (Shoes)	魔法龙套装(鞋子)
tbl1.pak	0x0138323B	Crystal Gem Clothes (Top)	水晶宝石服装(上衣)
tbl1.pak	0x013832E7	Crystal Gem Clothes (Pants)	水晶宝石服装(裤子)
tbl1.pak	0x01383397	Crystal Gem Clothes (Shoes)	水晶宝石服装(鞋子)
tbl1.pak	0x01383447	Blue Magic Dragon (Top)	蓝色魔法龙(上衣)
tbl1.pak	0x013834D1	Blue Magic Dragon (Pants)	蓝色魔法龙(裤子)
tbl1.pak	0x0138355F	Blue Magic Dragon (Shoes)	蓝色魔法龙(鞋子)
tbl1.pak	0x01383BB1	Diamond Magic Clothes (Top)	钻石魔法服装(上衣)
tbl1.pak	0x01383C71	Diamond Magic Clothes (Pants)	钻石魔法服装(裤子)
tbl1.pak	0x01383D35	Diamond Magic Clothes (Shoes)	钻石魔法服装(鞋子)
tbl1.pak	0x013848EF	Z Tasty Magic Clothes (Top)	Z美味魔法服装(上衣)
tbl1.pak	0x01384973	Z Tasty Magic Clothes (Pants)	Z美味魔法服装(裤子)
tbl1.pak	0x013849FB	Z Tasty Magic Clothes (Shoes)	Z美味魔法服装(鞋子)
tbl1.pak	0x0138594B	Z Special Tasty Magic Clothes (Top)	Z特殊美味魔法服装(上衣)
tbl1.pak	0x01386965	Simple Magic Equip (Top)	简单魔法装备(上衣)
tbl1.pak	0x01386A39	Simple Magic Equip (Pants)	简单魔法装备(裤子)
tbl1.pak	0x01386B11	Simple Magic Equip (Shoes)	简单魔法装备(鞋子)
tbl1.pak	0x01386F4B	Sweet Magic Equip (Top)	甜魔法装备(上衣)
tbl1.pak	0x01387003	Sweet Magic Equip (Pants)	甜魔法装备(裤子)
tbl1.pak	0x013870BF	Sweet Magic Equip (Shoes)	甜魔法装备(鞋子)
tbl1.pak	0x01387755	Classic Rubber Equip (Top)	经典橡胶装备(上衣)
tbl1.pak	0x0138781D	Classic Rubber Equip (Pants)	经典橡胶装备(裤子)
tbl1.pak	0x013878E9	Classic Rubber Equip (Shoes)	经典橡胶装备(鞋子)
tbl1.pak	0x013879B5	Magic Surprise Suit (Top)	魔法惊喜套装(上衣)
tbl1.pak	0x01387A33	Magic Surprise Suit (Pants)	魔法惊喜套装(裤子)
tbl1.pak	0x01387AB5	Magic Surprise Suit (Shoes)	魔法惊喜套装(鞋子)
tbl1.pak	0x01387B37	Magic Comfort Suit (Top)	魔法舒适套装(上衣)
tbl1.pak	0x01387BE1	Magic Comfort Suit (Pants)	魔法舒适套装(裤子)
tbl1.pak	0x01387C8F	Magic Comfort Suit (Shoes)	魔法舒适套装(鞋子)
tbl1.pak	0x01387D3D	Broadwood Magic Suit (Top)	布洛德伍德魔法套装(上衣)
tbl1.pak	0x01387DE7	Broadwood Magic Suit (Pants)	布洛德伍德魔法套装(裤子)
tbl1.pak	0x01387E95	Broadwood Magic Suit (Shoes)	布洛德伍德魔法套装(鞋子)
tbl1.pak	0x01387F43	Wonder Dragon Clothes (Top)	意魔人龙服装(上衣)
tbl1.pak	0x01387FBD	Wonder Dragon Clothes (Pants)	意魔人龙服装(裤子)
tbl1.pak	0x0138803B	Wonder Dragon Clothes (Shoes)	意魔人龙服装(鞋子)
tbl1.pak	0x013880B9	Crystal Gem Suit (Top)	水晶宝石套装(上衣)
tbl1.pak	0x01388153	Crystal Gem Suit (Pants)	水晶宝石套装(裤子)
tbl1.pak	0x013881F1	Crystal Gem Suit (Shoes)	水晶宝石套装(鞋子)
tbl1.pak	0x0138828F	Wonder Blue Dragon Suit (Top)	意魔人蓝色龙套装(上衣)
tbl1.pak	0x01388311	Wonder Blue Dragon Suit (Pants)	意魔人蓝色龙套装(裤子)
tbl1.pak	0x01388397	Wonder Blue Dragon Suit (Shoes)	意魔人蓝色龙套装(鞋子)
tbl1.pak	0x01388A59	Diamond Broadwood Magic Suit (Top)	钻石布洛德伍德魔法套装(上衣)
tbl1.pak	0x01388B33	Diamond Broadwood Magic Suit (Pants)	钻石布洛德伍德魔法套装(裤子)
tbl1.pak	0x01388C11	Diamond Broadwood Magic Suit (Shoes)	钻石布洛德伍德魔法套装(鞋子)
tbl1.pak	0x01388DB1	Magic Surprise Suit DD Suit (Pants)	魔法惊喜套装DD套装(裤子)
tbl1.pak	0x01388E77	Magic Surprise Suit DD Suit (Shoes)	魔法惊喜套装DD套装(鞋子)
tbl1.pak	0x01388F3D	Magic Comfort Suit D (Top)	魔法舒适套装D(上衣)
tbl1.pak	0x01388FE3	Magic Comfort Suit D (Pants)	魔法舒适套装D(裤子)
tbl1.pak	0x0138908D	Magic Comfort Suit D (Shoes)	魔法舒适套装D(鞋子)
tbl1.pak	0x01389137	Soul Broadwood Suit (Top)	灵魂布洛德伍德套装(上衣)
tbl1.pak	0x013891DF	Soul Broadwood Suit (Pants)	灵魂布洛德伍德套装(裤子)
tbl1.pak	0x0138928B	Soul Broadwood Suit (Shoes)	灵魂布洛德伍德套装(鞋子)
tbl1.pak	0x01389337	Soul Broadwood Clothes (Top)	灵魂布洛德伍德服装(上衣)
tbl1.pak	0x013893E9	Soul Broadwood Clothes (Pants)	灵魂布洛德伍德服装(裤子)
tbl1.pak	0x0138949F	Soul Broadwood Clothes (Shoes)	灵魂布洛德伍德服装(鞋子)
tbl1.pak	0x0138975B	Magic Comfort Suit Z (Top)	魔法舒适套装Z(上衣)
tbl1.pak	0x01389811	Magic Comfort Suit Z ( Pants)	魔法舒适套装Z(裤子)
tbl1.pak	0x013898CD	Magic Comfort Suit Z (Shoes)	魔法舒适套装Z(鞋子)
tbl1.pak	0x013ACF3D	P Alien Gloves EX	P异星手套EX
tbl1.pak	0x013AD05F	P Suspicious Gloves EX	P可疑手套EX
tbl1.pak	0x013AD159	P Special A Class Gloves EX	P特殊A职业手套EX
tbl1.pak	0x013AD27D	P Basic Dragon Gloves EX	P基础龙手套EX
tbl1.pak	0x013ADE19	Alien Gloves EX	异星手套EX
tbl1.pak	0x013ADF37	Suspicious Gloves EX	可疑手套EX
tbl1.pak	0x013AE02D	Special A Class Gloves EX	特殊A职业手套EX
tbl1.pak	0x013AE14D	Basic Dragon Gloves EX	基础龙手套EX
tbl1.pak	0x013AEBAF	Warrior Gloves	那美克战士手套
tbl1.pak	0x013AF32D	E Alien Gloves EX	E异星手套EX
tbl1.pak	0x013AF44F	E Suspicious Gloves EX	E可疑手套EX
tbl1.pak	0x013AF549	E Special A Class Gloves EX	E特殊A职业手套EX
tbl1.pak	0x013AF66D	E Basic Dragon Gloves EX	E基础龙手套EX
tbl1.pak	0x013B248F	Namek Gloves	那美克手套
tbl1.pak	0x013B880B	Light Armor EX	光盔甲EX
tbl1.pak	0x013BAE7F	Practitioner Martial Arts Clothes (Top) EX	修行者武道服装(上衣)EX
tbl1.pak	0x013BAF47	U,Practitioner Martial Arts Clothes (Pants) EX	U、修行者武道服装(裤子)EX
tbl1.pak	0x013BB017	U,Practitioner Martial Arts Clothes (Shoes) EX	U、修行者武道服装(鞋子)EX
tbl1.pak	0x013BB503	Martial Arts Clothes (Top) EX	武道服装(上衣)EX
tbl1.pak	0x013BB5CB	Martial Arts Clothes (Pants) EX	武道服装(裤子)EX
tbl1.pak	0x013BB697	Martial Arts Clothes (Shoes) EX	武道服装(鞋子)EX
tbl1.pak	0x013BBD3F	Jade Battle Suit (Top) EX	翡翠战斗套装(上衣)EX
tbl1.pak	0x013BBDCD	Jade Battle Suit (Pants) EX	翡翠战斗套装(裤子)EX
tbl1.pak	0x013BBE5F	Jade Battle Suit (Shoes) EX	翡翠战斗套装(鞋子)EX
tbl1.pak	0x013BBFA7	CC Martial Arts Clothes (Pants) EX	CC武道服装(裤子)EX
tbl1.pak	0x013BC061	CC Martial Arts Clothes (Shoes) EX	CC武道服装(鞋子)EX
tbl1.pak	0x013BC11B	Red Lizard Suit (Top) EX	红色蜥蜴套装(上衣)EX
tbl1.pak	0x013BC1A1	Red Lizard Suit (Pants) EX	红色蜥蜴套装(裤子)EX
tbl1.pak	0x013BC22B	Red Lizard Suit (Shoes) EX	红色蜥蜴套装(鞋子)EX
tbl1.pak	0x013BC2B5	Classic CC Martial Arts Clothes (Top) EX	经典CC武道服装(上衣)EX
tbl1.pak	0x013BC3CF	Classic CC Martial Arts Clothes (Pants) EX	经典CC武道服装(裤子)EX
tbl1.pak	0x013BC4ED	Classic CC Martial Arts Clothes (Shoes) EX	经典CC武道服装(鞋子)EX
tbl1.pak	0x013BC60B	Invincible Gear (Top) EX	无敌装备(上衣)EX
tbl1.pak	0x013BC6B9	Invincible Gear (Pants) EX	无敌装备(裤子)EX
tbl1.pak	0x013BC76B	Invincible Gear (Shoes) EX	无敌装备(鞋子)EX
tbl1.pak	0x013BC9C3	Long Combat Suit (Top) EX	长战斗套装(上衣)EX
tbl1.pak	0x013BCA35	Long Combat Suit (Pants) EX	长战斗套装(裤子)EX
tbl1.pak	0x013BCAAB	Long Combat Suit (Shoes) EX	长战斗套装(鞋子)EX
tbl1.pak	0x013BCB21	Korin Martial Arts Clothes (Top) EX	卡林武道服装(上衣)EX
tbl1.pak	0x013BCC43	Korin Martial Arts Clothes (Pants) EX	卡林武道服装(裤子)EX
tbl1.pak	0x013BCD69	Korin Martial Arts Clothes (Shoes) EX	卡林武道服装(鞋子)EX
tbl1.pak	0x013BCF3D	Crystal Gem Battle Armor (Pants) EX	水晶宝石战斗盔甲(裤子)EX
tbl1.pak	0x013BCFEF	Crystal Gem Battle Armor (Shoes) EX	水晶宝石战斗盔甲(鞋子)EX
tbl1.pak	0x013BD0A1	Korin Chief Martial Arts Clothes (Top) EX	卡林首领武道服装(上衣)EX
tbl1.pak	0x013BD7DB	Diamond Combat Suit (Top) EX	钻石战斗套装(上衣)EX
tbl1.pak	0x013BD873	Diamond Combat Suit (Pants) EX	钻石战斗套装(裤子)EX
tbl1.pak	0x013BD90F	Diamond Combat Suit (Shoes) EX	钻石战斗套装(鞋子)EX
tbl1.pak	0x013BD9A7	U Della Army Combat Armor (Top) EX	U德拉军战斗盔甲(上衣)EX
tbl1.pak	0x013BDA61	Della Army Combat Armor (Pants) EX	德拉军战斗盔甲(裤子)EX
tbl1.pak	0x013BDB1B	Della Army Combat Armor (Shoes) EX	德拉军战斗盔甲(鞋子)EX
tbl1.pak	0x013BDBD5	Magic Sword Battle Clothes (Top) EX	魔法剑战斗服装(上衣)EX
tbl1.pak	0x013BDCBB	Magic Sword Battle Clothes (Pants) EX	魔法剑战斗服装(裤子)EX
tbl1.pak	0x013BDDA5	Magic Sword Battle Clothes (Shoes) EX	魔法剑战斗服装(鞋子)EX
tbl1.pak	0x013BED01	Injection New Gear (Top) EX	注射新装备(上衣)EX
tbl1.pak	0x013BED45	Injection New Gear (Pants) EX	注射新装备(裤子)EX
tbl1.pak	0x013BED8D	Injection New Gear (Shoes) EX	注射新装备(鞋子)EX
tbl1.pak	0x013BEEA9	Armored Combat Gear (Top) H	装甲战斗装备(上衣)H
tbl1.pak	0x013BEF3F	Armored Combat Gear (Pants) H	装甲战斗装备(裤子)H
tbl1.pak	0x013BEFD9	Armored Combat Gear (Shoes) H	装甲战斗装备(鞋子)H
tbl1.pak	0x013BF073	Combat Force Gear (Top) H	战斗力量装备(上衣)H
tbl1.pak	0x013BF111	Combat Force Gear (Pants) H	战斗力量装备(裤子)H
tbl1.pak	0x013BF1B3	Combat Force Gear (Shoes) H	战斗力量装备(鞋子)H
tbl1.pak	0x013BF255	Combat Gear (Top) H	战斗装备(上衣)H
tbl1.pak	0x013BF2EF	Combat Gear (Pants) H	战斗装备(裤子)H
tbl1.pak	0x013BF38D	Combat Gear (Shoes) H	战斗装备(鞋子)H
tbl1.pak	0x013BF42B	Advanced Combat Gear (Top) H	高级战斗装备(上衣)H
tbl1.pak	0x013BF4CD	Advanced Combat Gear (Pants) H	高级战斗装备(裤子)H
tbl1.pak	0x013BF573	Advanced Combat Gear (Shoes) H	高级战斗装备(鞋子)H
tbl1.pak	0x013BF619	Super Combat Gear (Top) H	超级战斗装备(上衣)H
tbl1.pak	0x013BF699	Super Combat Gear (Pants) H	超级战斗装备(裤子)H
tbl1.pak	0x013BF71D	Super Combat Gear (Shoes) H	超级战斗装备(鞋子)H
tbl1.pak	0x013BF7A1	Ultimate Combat Gear (Top) H	终极战斗装备(上衣)H
tbl1.pak	0x013BF867	Ultimate Combat Gear (Pants) H	终极战斗装备(裤子)H
tbl1.pak	0x013BF931	Ultimate Combat Gear (Shoes) H	终极战斗装备(鞋子)H
tbl1.pak	0x013BFE37	Firepower Combat Gear (Top) H	火力战斗装备(上衣)H
tbl1.pak	0x013BFECD	Firepower Combat Gear (Pants) H	火力战斗装备(裤子)H
tbl1.pak	0x013BFF67	Firepower Combat Gear (Shoes) H	火力战斗装备(鞋子)H
tbl1.pak	0x013C0001	Galactic Combat Gear (Top) H	银河战斗装备(上衣)H
tbl1.pak	0x013C00CF	Galactic Combat Gear (Pants) H	银河战斗装备(裤子)H
tbl1.pak	0x013C01A1	Galactic Combat Gear (Shoes) H	银河战斗装备(鞋子)H
tbl1.pak	0x013C0273	Practitioner Spirit Clothes (Top) EX	修行者精神服装(上衣)EX
tbl1.pak	0x013C0763	Practitioner Spirit Suit (Pants) EX	修行者精神套装(裤子)EX
tbl1.pak	0x013C0815	Practitioner Spirit Suit (Shoes) EX	修行者精神套装(鞋子)EX
tbl1.pak	0x013C08C7	Spirit Clothes (Top) EX	精神服装(上衣)EX
tbl1.pak	0x013C0985	Spirit Clothes (Pants) EX	精神服装(裤子)EX
tbl1.pak	0x013C0A47	Spirit Clothes (Shoes) EX	精神服装(鞋子)EX
tbl1.pak	0x013C0CD3	Earth Spirit Clothes (Top) EX	大地精神服装(上衣)EX
tbl1.pak	0x013C0D4D	Earth Spirit Clothes (Pants) EX	大地精神服装(裤子)EX
tbl1.pak	0x013C0DCB	Earth Spirit Clothes (Shoes) EX	大地精神服装(鞋子)EX
tbl1.pak	0x013C0E49	Spirit Suit (Top) EX	精神套装(上衣)EX
tbl1.pak	0x013C0F01	Spirit Suit (Pants) EX	精神套装(裤子)EX
tbl1.pak	0x013C0FBD	Spirit Suit (Shoes) EX	精神套装(鞋子)EX
tbl1.pak	0x013C1309	CC Spirit Clothes (Top) EX	CC精神服装(上衣)EX
tbl1.pak	0x013C13C1	CC Spirit Clothes (Pants) EX	CC精神服装(裤子)EX
tbl1.pak	0x013C147D	CC Spirit Clothes (Shoes) EX	CC精神服装(鞋子)EX
tbl1.pak	0x013C1539	Korin Spirit Suit (Top) EX	卡林精神套装(上衣)EX
tbl1.pak	0x013C15AF	Korin Spirit Suit (Pants) EX	卡林精神套装(裤子)EX
tbl1.pak	0x013C1629	Korin Spirit Suit (Shoes) EX	卡林精神套装(鞋子)EX
tbl1.pak	0x013C16A3	Classic CC Spirit Clothes (Top) EX	经典CC精神服装(上衣)EX
tbl1.pak	0x013C1791	Classic CC Spirit Clothes (Pants) EX	经典CC精神服装(裤子)EX
tbl1.pak	0x013C1883	Classic CC Spirit Clothes (Shoes) EX	经典CC精神服装(鞋子)EX
tbl1.pak	0x013C1975	Turtle Clothes (Top) EX	龟服装(上衣)EX
tbl1.pak	0x013C1A01	Turtle Clothes (Pants) EX	龟服装(裤子)EX
tbl1.pak	0x013C1A91	Turtle Clothes (Shoes) EX	龟服装(鞋子)EX
tbl1.pak	0x013C1ED9	Korin Spirit Clothes (Top) EX	卡林精神服装(上衣)EX
tbl1.pak	0x013C1FEF	Korin Spirit Clothes (Pants) EX	卡林精神服装(裤子)EX
tbl1.pak	0x013C2109	Korin Spirit Clothes (Shoes) EX	卡林精神服装(鞋子)EX
tbl1.pak	0x013C2223	Flame Spirit Suit (Top) EX	火焰精神套装(上衣)EX
tbl1.pak	0x013C22D3	Flame Spirit Suit (Pants) EX	火焰精神套装(裤子)EX
tbl1.pak	0x013C2387	Flame Spirit Suit (Shoes) EX	火焰精神套装(鞋子)EX
tbl1.pak	0x013C288F	Star Crane Clothes (Top) EX	星鹤服装(上衣)EX
tbl1.pak	0x013C293B	Star Crane Clothes (Pants) EX	星鹤服装(裤子)EX
tbl1.pak	0x013C29EB	Star Crane Clothes (Shoes) EX	星鹤服装(鞋子)EX
tbl1.pak	0x013C2A9B	Purple Battle Suit (Top) EX	紫色战斗套装(上衣)EX
tbl1.pak	0x013C2B33	Purple Battle Suit (Pants) EX	紫色战斗套装(裤子)EX
tbl1.pak	0x013C2BCF	Purple Battle Suit (Shoes) EX	紫色战斗套装(鞋子)EX
tbl1.pak	0x013C2C6B	Phoenix Spirit Suit (Top) EX	凤凰精神套装(上衣)EX
tbl1.pak	0x013C2CF5	Phoenix Spirit Suit (Pants) EX	凤凰精神套装(裤子)EX
tbl1.pak	0x013C2D83	Phoenix Spirit Suit (Shoes) EX	凤凰精神套装(鞋子)EX
tbl1.pak	0x013C3C87	U Military Turtle Clothes (Top) EX	U军用龟服装(上衣)EX
tbl1.pak	0x013C3CD9	Military Turtle Clothes (Pants) EX	军用龟服装(裤子)EX
tbl1.pak	0x013C3D2B	Military Turtle Clothes (Shoes) EX	军用龟服装(鞋子)EX
tbl1.pak	0x013C3D7D	Valkyrie Crane Clothes (Top) EX	女武神鹤服装(上衣)EX
tbl1.pak	0x013C4011	Ultra Turtle Clothes Z (Top) EX	极限龟服装Z(上衣)EX
tbl1.pak	0x013C458D	Engineer Kit (Top) EX	工程师工具包(上衣)EX
tbl1.pak	0x013C45C5	Engineer Kit (Pants) EX	工程师工具包(裤子)EX
tbl1.pak	0x013C4601	Engineer Kit (Shoes) EX	工程师工具包(鞋子)EX
tbl1.pak	0x013C47E5	Work Clothes (Top) EX	工作服装(上衣)EX
tbl1.pak	0x013C481D	Work Clothes (Pants) EX	工作服装(裤子)EX
tbl1.pak	0x013C4859	Work Clothes (Shoes) EX	工作服装(鞋子)EX
tbl1.pak	0x013C4969	CC Engineer Kit (Top) EX	CC工程师工具包(上衣)EX
tbl1.pak	0x013C49A7	CC Engineer Kit (Pants) EX	CC工程师工具包(裤子)EX
tbl1.pak	0x013C49E9	CC Engineer Kit (Shoes) EX	CC工程师工具包(鞋子)EX
tbl1.pak	0x013C4CA7	Pilot Clothes (Top) EX	驾驶员服装(上衣)EX
tbl1.pak	0x013C4CE1	Pilot Clothes (Pants) EX	驾驶员服装(裤子)EX
tbl1.pak	0x013C4D1F	Pilot Clothes (Shoes) EX	驾驶员服装(鞋子)EX
tbl1.pak	0x013C4D5D	Dragon Work Clothes (Top) EX	龙工作服装(上衣)EX
tbl1.pak	0x013C4DA3	Dragon Work Clothes (Pants) EX	龙工作服装(裤子)EX
tbl1.pak	0x013C4DED	Dragon Work Clothes (Shoes) EX	龙工作服装(鞋子)EX
tbl1.pak	0x013C4F29	Flame Work Clothes (Top) EX	火焰工作服装(上衣)EX
tbl1.pak	0x013C4F6D	Flame Work Clothes (Pants) EX	火焰工作服装(裤子)EX
tbl1.pak	0x013C4FB5	Flame Work Clothes (Shoes) EX	火焰工作服装(鞋子)EX
tbl1.pak	0x013C51B7	Space Pilot Clothes (Top) EX	空间驾驶员服装(上衣)EX
tbl1.pak	0x013C51FD	Space Pilot Clothes (Pants) EX	空间驾驶员服装(裤子)EX
tbl1.pak	0x013C5247	Space Pilot Clothes (Shoes) EX	空间驾驶员服装(鞋子)EX
tbl1.pak	0x013C5365	Phoenix Work Clothes (Top) EX	凤凰工作服装(上衣)EX
tbl1.pak	0x013C53AD	Phoenix Work Clothes (Pants) EX	凤凰工作服装(裤子)EX
tbl1.pak	0x013C53F9	Phoenix Work Clothes (Shoes) EX	凤凰工作服装(鞋子)EX
tbl1.pak	0x013C576D	Della Army Pilot Clothes (Pants) EX	德拉军驾驶员服装(裤子)EX
tbl1.pak	0x013C57C1	Della Army Pilot Clothes (Shoes) EX	德拉军驾驶员服装(鞋子)EX
tbl1.pak	0x013C5815	Soul Work Clothes (Top)	灵魂工作服装(上衣)
tbl1.pak	0x013C5851	Soul Work Clothes (Pants)	灵魂工作服装(裤子)
tbl1.pak	0x013C5891	Soul Work Clothes (Shoes)	灵魂工作服装(鞋子)
tbl1.pak	0x013C62A3	Practitioner Battle Armor (Top) EX	修行者战斗盔甲(上衣)EX
tbl1.pak	0x013C6353	Practitioner Battle Armor (Pants) EX	修行者战斗盔甲(裤子)EX
tbl1.pak	0x013C6407	Practitioner Battle Armor (Shoes) EX	修行者战斗盔甲(鞋子)EX
tbl1.pak	0x013C66DF	Practitioner Magic Bucket Clothes (Top) EX	修行者魔法桶服装(上衣)EX
tbl1.pak	0x013C679B	V,Practitioner Magic Bucket Clothes (Pants) EX	V、修行者魔法桶服装(裤子)EX
tbl1.pak	0x013C685F	V,Practitioner Magic Bucket Clothes (Shoes) EX	V、修行者魔法桶服装(鞋子)EX
tbl1.pak	0x013C6927	Battle Armor (Top) EX	战斗盔甲(上衣)EX
tbl1.pak	0x013C69D3	Battle Armor (Pants) EX	战斗盔甲(裤子)EX
tbl1.pak	0x013C6A83	Battle Armor (Shoes) EX	战斗盔甲(鞋子)EX
tbl1.pak	0x013C6E91	Magic Bucket Clothes (Top) EX	魔法桶服装(上衣)EX
tbl1.pak	0x013C6F53	Magic Bucket Clothes (Pants) EX	魔法桶服装(裤子)EX
tbl1.pak	0x013C7019	Magic Bucket Clothes (Shoes) EX	魔法桶服装(鞋子)EX
tbl1.pak	0x013C70DF	Gale Magic Bucket Suit (Top) EX	疾风魔法桶套装(上衣)EX
tbl1.pak	0x013C72C7	Dark Battle Armor (Top) EX	黑暗战斗盔甲(上衣)EX
tbl1.pak	0x013C734F	Dark Battle Armor (Pants) EX	黑暗战斗盔甲(裤子)EX
tbl1.pak	0x013C73DB	Dark Battle Armor (Shoes) EX	黑暗战斗盔甲(鞋子)EX
tbl1.pak	0x013C7467	Magic Thunder Clothes (Top) EX	魔法雷霆服装(上衣)EX
tbl1.pak	0x013C7527	V Magic Thunder Clothes (Pants) EX	V魔法雷霆服装(裤子)EX
tbl1.pak	0x013C75EF	V Magic Thunder Clothes (Shoes) EX	V魔法雷霆服装(鞋子)EX
tbl1.pak	0x013C7A01	Magic Battle Clothes (Top) EX	魔法战斗服装(上衣)EX
