file	id	source_text	translation
tbl1.pak	0x016CA328	PetShop	
tbl1.pak	0x016CA33C	OozaruShop	
tbl1.pak	0x016CA374	DragonBalls	
tbl1.pak	0x016CA390	Soul Upgrade	
tbl1.pak	0x016CA3AE	ZeroEvent	
tbl1.pak	0x016CA3C6	SoulShop	
tbl1.pak	0x016CA3DC	Lv80 Upgrade	
tbl1.pak	0x016CA3FA	Lv80 Weapon	
tbl1.pak	0x016CA416	Lv80 Armor	
tbl1.pak	0x016CA430	Chirstmas Shop	
tbl1.pak	0x016CA452	MechShop	
tbl1.pak	0x016CA468	RankShop	
tbl1.pak	0x016CA498	InvasionShop	
tbl1.pak	0x016CA51E	Fragments	
tbl1.pak	0x016CA566	Easter Shop	
tbl1.pak	0x016CA582	BID Shop	
tbl1.pak	0x016CA598	MoroEvent	
tbl1.pak	0x016CA5B0	Freeza Shop	
tbl1.pak	0x016CA5CC	PowerShop	
tbl1.pak	0x01714AAC	Armor Merchant	
tbl1.pak	0x01714ACE	Goods Merchant	
tbl1.pak	0x01714AF0	Scouter Merchant	
tbl1.pak	0x01714B26	Martial Arts Skill Master	
tbl1.pak	0x01714B5E	Spiritualist Skill Master	
tbl1.pak	0x01714B96	Engineer Skill Master	
tbl1.pak	0x01714BC6	Warrior Skill Master	
tbl1.pak	0x01714BF4	Dragon Clan Skill Master	
tbl1.pak	0x01714C2A	Mighty Majin Skill Master	
tbl1.pak	0x01714C62	Wonder Majin Skill Master	
tbl1.pak	0x01714C9A	Storage	
tbl1.pak	0x01714CAE	Storyteller	
tbl1.pak	0x01714CCA	Guild Registration	
tbl1.pak	0x01714D00	Dogi Merchant	
tbl1.pak	0x01714D20	Advanced Weapons Merchant	
tbl1.pak	0x01714D58	Advanced Armor Merchant	
tbl1.pak	0x01714D8C	Advanced Goods Merchant	
tbl1.pak	0x01714DC0	Advanced Food Merchant	
tbl1.pak	0x01714E18	Martial Arts Advanced Skill Master	
tbl1.pak	0x01714E62	Spiritualist Advanced Skill Master	
tbl1.pak	0x01714EAC	Engineer Advanced Skill Master	
tbl1.pak	0x01714EEE	Warrior Advanced Skill Master	
tbl1.pak	0x01714F2E	Dragon Clan Advanced Skill Master	
tbl1.pak	0x01714F76	Mighty Majin Advanced Skill Master	
tbl1.pak	0x01714FC0	Wonder Majin Advanced Skill Master	
tbl1.pak	0x0171500A	Weapon Merchant	
tbl1.pak	0x0171502E	Gatekeeper	
tbl1.pak	0x01715048	Vending Machine	
tbl1.pak	0x0171506C	Time Machine Manager!	
tbl1.pak	0x0171510C	Tournament Points Vendor%	
tbl1.pak	0x0171523E	No Occupation.	
tbl1.pak	0x01715280	Pet Merchant0	
tbl1.pak	0x0171529E	Event Manager1	
tbl1.pak	0x017152C0	WC Keeper2	
tbl1.pak	0x017152D8	Pet Machine3	
tbl1.pak	0x017152F4	CC Battle Manager4	
tbl1.pak	0x0171531C	Upgrade Master5	
tbl1.pak	0x0171533E	Vehicle Merchant6	
tbl1.pak	0x01715364	Alien Engineer	
tbl1.pak	0x01717382	Oh. Help. Help. Guard Robot Alpha. Is. Not. A. Bad. Guy. Ah. Don't. Hit.	
tbl1.pak	0x01717526	What. Makes. A. Dead. Wake. Up?	
tbl1.pak	0x017175D8	Absolutely. Ha Ha Ha.	
tbl1.pak	0x01717608	All. Right. Let's. Start. Get. Ready.	
tbl1.pak	0x01717B38	Find the Red Pants Army! Find the Red Pants Army!	
tbl1.pak	0x01718988	Shortest Pathway Observed. Moving to the Shortcut.	
tbl1.pak	0x01719D68	Discovery. Enemy. Base. Reset. Route.	
tbl1.pak	0x0171A418	Beep... Arrive. Goals. Investigation. Begin.	
tbl1.pak	0x0171A476	Beep... Investigation. Completed. Regression. Base.	
tbl1.pak	0x0171A5F4	Beep... Arrive. Goal. Investigation. Begin.	
tbl1.pak	0x0171A71E	Goo Oh!	
tbl1.pak	0x0171A75E	Annihilated. Operations. Start.	
tbl1.pak	0x0171A7A2	Combat. Begin. Annihilation. No. Rocket. Boxing... Annihilation.	
tbl1.pak	0x0171C2C6	Go? Ready, GO!	
tbl1.pak	0x0171D7F0	Major... Target... Removed... Complete! Mission... Goals... Achieve...!	
tbl1.pak	0x0171E0FE	Hahaha	
tbl1.pak	0x0171E9C0	Each. Part. Repair. Finish. Function. Launch. Normal.	
tbl1.pak	0x0171EB6A	Is ... Mushroom ... Collecting ... Robot. Begin ... Attack!	
tbl1.pak	0x0171F53A	Whew! Saved!!	
tbl1.pak	0x0171F5F6	Quietly...	
tbl1.pak	0x0171FD9C	Ok! Come on!	
tbl1.pak	0x01721462	Woo!! Bow Woo Woo!!	
tbl1.pak	0x0172148E	Pello! Pello!!	
tbl1.pak	0x017216DA	Come on... Please...	
tbl1.pak	0x0172174C	Mailbox	
tbl1.pak	0x01721760	Rated Battle Detecting Machine	
tbl1.pak	0x017217E4	Pet Gashapon Machine	
tbl1.pak	0x01721A54	Gordon	
tbl1.pak	0x01721A74	Mermaid Hall Manager	
tbl1.pak	0x01721AA2	Jia Tela	
tbl1.pak	0x01721AB8	Rhino-Kun	
tbl1.pak	0x01721ADC	DanDan	
tbl1.pak	0x01721AFE	Barbor	
tbl1.pak	0x01721B10	Daniel	
tbl1.pak	0x01721B4A	Ba Jin	
tbl1.pak	0x01721B5C	Blueberry	
tbl1.pak	0x01721B74	Ge Di	
tbl1.pak	0x01721BA2	Carter	
tbl1.pak	0x01721BB4	Participants Stores	
tbl1.pak	0x01721BE0	Citizen 1	
tbl1.pak	0x01721BF8	Winners Clothes Shop	
tbl1.pak	0x01721C26	Participant Clothes Merchant	
tbl1.pak	0x01721CA2	Wild	
tbl1.pak	0x01721CBE	Virgile Pinot	
tbl1.pak	0x01721CDE	Ronald	
tbl1.pak	0x01721CF0	Senior Clothes Merchant	
tbl1.pak	0x01721D58	Duomakasi	
tbl1.pak	0x01721D9E	Bate's Supply Officer	
tbl1.pak	0x01721DCE	Deserter Kunta	
tbl1.pak	0x01721DF0	Mushroom Gang Searchman	
tbl1.pak	0x01721E24	Kaeran	
tbl1.pak	0x01721E64	Bachna	
tbl1.pak	0x01721E76	Rochna	
tbl1.pak	0x01721E88	Machna	
tbl1.pak	0x01721E9A	Hanaran	
tbl1.pak	0x01721EAE	Duriran	
tbl1.pak	0x01721EC2	CC Booby Trap	
tbl1.pak	0x01721FDE	Masked Man	
tbl1.pak	0x01721FF8	Bardock	
tbl1.pak	0x01722054	Martial Artist	
tbl1.pak	0x01722076	Martial Artist	
tbl1.pak	0x01722098	Kalpis	
tbl1.pak	0x017220AA	Ascetic	
tbl1.pak	0x017220E2	Fajita	
tbl1.pak	0x0172214E	Refinery Management	
tbl1.pak	0x017221B4	Budokai Audience	
tbl1.pak	0x017221DA	Citizen 2	
tbl1.pak	0x0172221C	Lucinda	
tbl1.pak	0x01722230	Velmer	
tbl1.pak	0x01722250	Factory Worker Vini	
tbl1.pak	0x0172228C	Citizen 3	
tbl1.pak	0x017222B2	Miribon	
tbl1.pak	0x017222C6	Gang Leader	
tbl1.pak	0x017222E2	Bear Bandit	
tbl1.pak	0x017222FE	New Super Capsule Robot	
tbl1.pak	0x01722332	Panda Bang	
tbl1.pak	0x0172236A	Pankichi	
tbl1.pak	0x01722380	Pingta	
tbl1.pak	0x01722392	Pingkichi	
tbl1.pak	0x017223AA	Pandoo	
tbl1.pak	0x017223BC	Pukichi	
tbl1.pak	0x017223E0	Donkichi	
tbl1.pak	0x01722406	Gankichi	
tbl1.pak	0x0172242C	Gonkichi	
tbl1.pak	0x01722452	Ginkichi	
tbl1.pak	0x01722476	Dongga	
tbl1.pak	0x017224A8	Policeman Bork	
tbl1.pak	0x017224CA	Sentry Guard	
tbl1.pak	0x017224E8	Tunba, the Despatched Force	
tbl1.pak	0x01722534	Metsin	
tbl1.pak	0x01722546	Saembo	
tbl1.pak	0x01722558	Guard Panda	
tbl1.pak	0x01722574	Tianlong	
tbl1.pak	0x0172258A	Red Poll	
tbl1.pak	0x017225A0	White Tiger	
tbl1.pak	0x01722658	Detained Prisoner	
tbl1.pak	0x01722680	Civil Rescue Team Member	
tbl1.pak	0x017226B6	Rescue Team Member Shangbang	
tbl1.pak	0x017226F4	Bocheng	
tbl1.pak	0x01722708	Uncle Yaho	
tbl1.pak	0x01722722	Daibudai	
tbl1.pak	0x017227BC	Cleaner Mantle	
tbl1.pak	0x01722800	Chief Monk Chaipu	
tbl1.pak	0x01722828	Injured Monk Boy	
tbl1.pak	0x01722894	Paragus	
tbl1.pak	0x017228A8	Mr. Popo	
tbl1.pak	0x017228BE	Uranai Baba	
tbl1.pak	0x017228DA	Dende (Earth's Guardian)	
tbl1.pak	0x01722910	Dogi Preview Merchant	
tbl1.pak	0x01722962	Vampa Entrance Machine	
tbl1.pak	0x01722994	Screaming Dragon	
tbl1.pak	0x017229BA	Lost Baby Dragon	
tbl1.pak	0x01722A16	Garcia	
tbl1.pak	0x01722A28	Deserter Pig	
tbl1.pak	0x01722A56	Deserter Gad	
tbl1.pak	0x01722A7C	Soldier Tomar	
tbl1.pak	0x01722A9C	Deserter Ronald	
tbl1.pak	0x01722AC0	Reporter Piggletson	
tbl1.pak	0x01722AEC	Deserter Tonk	
tbl1.pak	0x01722B0C	Deserter Flinch	
tbl1.pak	0x01722B30	Reserve Soldier	
tbl1.pak	0x01722B54	Standing Soldier	
tbl1.pak	0x01722BA0	Citizen 5	
tbl1.pak	0x01722BC8	Kiri Energy Charging Burakin	
tbl1.pak	0x01722C44	Mask Descender No.1	
tbl1.pak	0x01722C70	Budokai Guide	
tbl1.pak	0x01722D20	Zabunga	
tbl1.pak	0x01722D34	Sinklean Engineering Officer	
tbl1.pak	0x01722D82	Micsailean Measuring Soldier	
tbl1.pak	0x01722DDC	Ternetz	
tbl1.pak	0x01722DFE	CC General Mark	
tbl1.pak	0x01722E32	Trainee Pibarochi	
tbl1.pak	0x01722E7A	Rescue Team Leader Shipon	
tbl1.pak	0x01722EB2	Timothy	
tbl1.pak	0x01722EC6	Rescue Team Chief Thomas	
tbl1.pak	0x01722EFC	Regenbi	
tbl1.pak	0x01722F10	Camouflaged Soldier Biribi	
tbl1.pak	0x01722F5A	Salt Caravan	
tbl1.pak	0x01722F96	Caravan	
tbl1.pak	0x01722FBE	Supply Vehicle	
tbl1.pak	0x01722FF4	Mushroom Gang Caravan	
tbl1.pak	0x01723024	Delivery Vehicle	
tbl1.pak	0x0172304A	Hover Car	
tbl1.pak	0x0172307A	Porunga Rocks Caravan	
tbl1.pak	0x017230AA	Azusa Caravan	
tbl1.pak	0x017230CA	Brainwashed Boongboong Saibaman	
tbl1.pak	0x0172310E	Camelaurs	
tbl1.pak	0x01723126	Lost Camelaurs	
tbl1.pak	0x0172316A	Popped Grease Beach Bus	
tbl1.pak	0x017232A2	Kokkara Village Bus	
tbl1.pak	0x017233AA	Yahoi Oil Field Bus	
tbl1.pak	0x017234B2	Mineral Tunnel Entrance Bus	
tbl1.pak	0x0172361A	Forde Farm Bus	
tbl1.pak	0x017236C4	Dragon River Bus	
tbl1.pak	0x01723782	Korin Village Bus	
tbl1.pak	0x0172389A	Axe Rock Bus	
tbl1.pak	0x0172399A	West City Bus	
tbl1.pak	0x01723D24	Crystal Orchards Bus	
tbl1.pak	0x01723E0A	Tambourine Camp Bus	
tbl1.pak	0x017240DA	Mirage Hill Bus	
tbl1.pak	0x017241B2	Bee Village Bus	
tbl1.pak	0x0172428A	Lost Waterway Bus	
tbl1.pak	0x017243A2	Fran Dog Feeding Field Bus	
tbl1.pak	0x01724538	Giran Tribe Bus	
tbl1.pak	0x01724634	Sunfire Springs Bus	
tbl1.pak	0x017247B0	Korin Ancient Forest Bus	
tbl1.pak	0x01724AA0	Forgotten Road Bus	
tbl1.pak	0x01724C3C	Namek Fountain Bus	
tbl1.pak	0x01724D0E	Snail Village Bus	
tbl1.pak	0x01724DD6	Porunga Rocks Bus	
tbl1.pak	0x01724E9E	Azusa Watchtower Bus	
tbl1.pak	0x01724F84	Takarazuka Volcano Bus	
tbl1.pak	0x017250B0	Dragon Snore Rock Camp Bus	
tbl1.pak	0x01725324	Sira Beach Bus	
tbl1.pak	0x01725412	Aria Waterfall Bus	
tbl1.pak	0x017255AC	West City Circular Bus	
tbl1.pak	0x01725A70	Oak Tree Bus	
tbl1.pak	0x01725C20	Kitten	
tbl1.pak	0x01725C32	Black Cat	
tbl1.pak	0x01725C4A	Researcher Dow	
tbl1.pak	0x01725C6C	Researcher Oily	
tbl1.pak	0x01725C90	Researcher Moar	
tbl1.pak	0x01725CB4	Researcher Tini	
tbl1.pak	0x01725CD8	Researcher Rorious	
tbl1.pak	0x01725D02	Researcher Murizoa	
tbl1.pak	0x01725D2C	Researcher Sandman	
tbl1.pak	0x01725D56	Dr. Brake	
tbl1.pak	0x01725D6E	Dr. Sweep	
tbl1.pak	0x01725D86	Kairera	
tbl1.pak	0x01725D9A	Researcher Depert	
tbl1.pak	0x01725DC2	Spore Research Manager	
tbl1.pak	0x01725DF4	Factory Owner Pacto	
tbl1.pak	0x01725E2C	Costume Vehicle	
tbl1.pak	0x01725E74	Chiaotzu	
tbl1.pak	0x01725EB6	Fleeing RP Deserter 2	
tbl1.pak	0x01725EE6	Supply Unit Chief Tamti	
tbl1.pak	0x01725F1A	Havihavi	
tbl1.pak	0x01725F30	Rezard	
tbl1.pak	0x01725F42	RP Deserter	
tbl1.pak	0x01725F5E	Slave Worker Manager	
tbl1.pak	0x01725F8C	Mon Factory	
tbl1.pak	0x01725FA8	Mira's Unknown Machine	
tbl1.pak	0x0172600C	Symbol	
tbl1.pak	0x0172601E	King Chappa Actor	
tbl1.pak	0x01726046	King Chappa	
tbl1.pak	0x01726062	Captain Bacterian	
tbl1.pak	0x0172608A	Researcher Win	
tbl1.pak	0x017260AC	Researcher Lavel	
tbl1.pak	0x017260D2	Senior Researcher Mid	
tbl1.pak	0x01726102	Researcher Daks	
tbl1.pak	0x0172615E	Dr. Insecto	
tbl1.pak	0x0172617A	Chief Howl	
tbl1.pak	0x017261B6	Researcher Dylan	
tbl1.pak	0x017261DC	Director Sbelburg	
tbl1.pak	0x01726204	Director Rael	
tbl1.pak	0x01726232	Citizen 6	
tbl1.pak	0x0172624A	Marvin	
tbl1.pak	0x0172625C	Dr. Hako	
tbl1.pak	0x01726272	Murasaki	
tbl1.pak	0x01726288	Dr. Zalnan	
tbl1.pak	0x017262A2	Dr. Zalnon	
tbl1.pak	0x01726352	Simon's Manager	
tbl1.pak	0x01726376	Gambler Bler	
tbl1.pak	0x01726394	Citizen 7	
tbl1.pak	0x017263AC	Mushroom Perfume Researcher Pache	
tbl1.pak	0x017263F4	Secret Agent Jek	
tbl1.pak	0x0172647C	Researcher Nakasan	
tbl1.pak	0x017264A6	Researcher Madola	
tbl1.pak	0x017264CE	Chief Yapsap	
tbl1.pak	0x017264EC	Researcher Eric	
tbl1.pak	0x01726510	Hubble	
tbl1.pak	0x01726522	Researcher Philip	
tbl1.pak	0x01726572	Researcher Envy	
tbl1.pak	0x01726596	Dr. Rucio	
tbl1.pak	0x017265AE	Researcher Landing	
tbl1.pak	0x017265D8	Researcher David	
tbl1.pak	0x017265FE	Trancy	
tbl1.pak	0x01726610	Meteorologist Weather	
tbl1.pak	0x01726640	Professor Leonartu	
tbl1.pak	0x0172666A	Spy Kroni	
tbl1.pak	0x01726682	Secret Agent Moor	
tbl1.pak	0x017266AA	Secret Agent with Amnesia	
tbl1.pak	0x017266E2	Secret Agent Charcha	
tbl1.pak	0x01726710	Secret Agent Brose	
tbl1.pak	0x0172673A	Surveillance Roy	
tbl1.pak	0x01726760	Secret Agent K	
tbl1.pak	0x017267A4	Paella's Subordinate	
tbl1.pak	0x017267D2	Paella's Chaser	
tbl1.pak	0x0172681A	Dalmama	
tbl1.pak	0x0172682E	Chi-Chi	
tbl1.pak	0x0172687E	Android 16(Copy)	
tbl1.pak	0x017268A4	Champion Hadiz	
tbl1.pak	0x017268C6	Budokai Participant	
tbl1.pak	0x0172692E	Pattaa	
tbl1.pak	0x01726940	Champion Kiba	
tbl1.pak	0x01726980	Sam Perry	
tbl1.pak	0x01726998	Muriya	
tbl1.pak	0x017269AA	Aerobic Man	
tbl1.pak	0x017269D6	Dancer Simon	
tbl1.pak	0x017269F4	Dr. Iguana Jones	
tbl1.pak	0x01726A1A	Hero Woolahan	
tbl1.pak	0x01726A3A	King Gotz	
tbl1.pak	0x01726A52	DEF-Hope 761	
tbl1.pak	0x01726A70	DEF-Hope 761B	
tbl1.pak	0x01726A90	DEF-Hope 761A	
tbl1.pak	0x01726AB0	DEF-Hope 762A	
tbl1.pak	0x01726AD0	DEF-Hope 762B	
tbl1.pak	0x01726AF0	Fran Dog (Adult)	
tbl1.pak	0x01726B16	Waterway Monster	
tbl1.pak	0x01726B3C	Fran Dog (Puppy)	
tbl1.pak	0x01726B62	Lost Fran Dog	
tbl1.pak	0x01726BA2	Guard Dog Wally	
tbl1.pak	0x01726BC6	Guard Dog Wow	
tbl1.pak	0x01726BE6	Breeding Dog Ching	
tbl1.pak	0x01726C10	Breeding Dog Happy	
tbl1.pak	0x01726C3A	Oren's Pet Dog	
tbl1.pak	0x01726C5C	Kankan's Pet Dog	
tbl1.pak	0x01726C82	Ching's Puppy	
tbl1.pak	0x01726CC6	Upa's Pet Dog	
tbl1.pak	0x01726CE6	Sorsoli's Pet Dog	
tbl1.pak	0x01726D0E	Fran Dog Puppy	
tbl1.pak	0x01726D30	Fran Dog	
tbl1.pak	0x01726D5E	Kidnapped Fran Dog Puppy	
tbl1.pak	0x01726D94	Fran Dog Mopu	
tbl1.pak	0x01726DB4	Fran Dog with Kiri Battery	
tbl1.pak	0x01726DEE	Captured Doggo	
tbl1.pak	0x01726E26	Kidnapped Fran Dog	
tbl1.pak	0x01726E94	Dojo Warehouse	
tbl1.pak	0x01726EB6	Digital Mailbox	
tbl1.pak	0x01726EE8	Musician 1	
tbl1.pak	0x01726F2C	Maratool	
tbl1.pak	0x01726F42	Musician 2	
tbl1.pak	0x01726F76	Sancho	
tbl1.pak	0x01726F88	Roomba	
tbl1.pak	0x01726F9A	Musician 3	
tbl1.pak	0x01726FDE	Drill Robo	
tbl1.pak	0x01726FF8	Remodeled Mining Robot	
tbl1.pak	0x0172705C	Dojo Seal	
tbl1.pak	0x01727074	Fran Fran Merchant	
tbl1.pak	0x0172709E	Merchant	
tbl1.pak	0x017270B4	Merchant Mohama	
tbl1.pak	0x017270F4	Entourage Eric	
tbl1.pak	0x01727116	Entourage Burri	
tbl1.pak	0x0172717A	Namekian Frog	
tbl1.pak	0x0172741E	Investigation Robot	
tbl1.pak	0x01727458	Scouting Robot	
tbl1.pak	0x0172772C	Dr. Gerinovitch	
tbl1.pak	0x01727790	Mascot Capsule Machine	
tbl1.pak	0x017278B8	Pet Machine	
tbl1.pak	0x01727928	Gamble Test 02	
tbl1.pak	0x0172794A	Gamble Test 03	
tbl1.pak	0x0172796C	Air Capsule Machine CL-1	
tbl1.pak	0x01727A44	Air Capsule Machine CL-20	
tbl1.pak	0x01727A7C	Air Capsule Machine CL-30	
tbl1.pak	0x01727AB4	Air Capsule Machine CL-40	
tbl1.pak	0x01727AEC	Air Capsule Machine CL-50	
tbl1.pak	0x01727B24	Air Capsule Machine CL-10	
tbl1.pak	0x0172828C	Air Capsule Machine CL-60	
tbl1.pak	0x017283A4	Slot Machine(Out of Funcion)	
tbl1.pak	0x017283E2	Air Capsule Machine CL-70	
tbl1.pak	0x01728452	AIR Capsule Machine CL-1	
tbl1.pak	0x017284F4	AIR Capsule Machine CL-20	
tbl1.pak	0x0172852C	AIR Capsule Machine CL-40	
tbl1.pak	0x01728564	AIR Capsule Machine CL-50	
tbl1.pak	0x0172859C	AIR Capsule Machine CL-10	
tbl1.pak	0x01728874	AIR Capsule Machine CL-30	
tbl1.pak	0x01728C2A	AIR Capsule Machine CL-60	
tbl1.pak	0x01728D42	AIR Capsule Machine CL-70	
tbl1.pak	0x01728DB2	Gamble Test 04	
tbl1.pak	0x01728DD4	Gamble Test 05	
tbl1.pak	0x01728DF6	Rotating Dart Wheel	
tbl1.pak	0x01728E22	Nion Giran	
tbl1.pak	0x01728E3C	Au Giran	
tbl1.pak	0x01728E82	Kou Giran	
tbl1.pak	0x01728E9A	Gidoran	
tbl1.pak	0x01728EAE	Ongaran	
tbl1.pak	0x01728EC2	Tong Giran	
tbl1.pak	0x01728EDC	Giran Adventurer	
tbl1.pak	0x01728F28	Sand Giran	
tbl1.pak	0x01728F42	Woo Giran	
tbl1.pak	0x01728F7A	Burter	
tbl1.pak	0x01728F8C	Cuckoo Chicken	
tbl1.pak	0x0172909C	Original Cuckoo Chicken	
tbl1.pak	0x0172916C	Kid Goku	
tbl1.pak	0x01729282	Injured Goku	
tbl1.pak	0x017292CC	Captain Ginyu	
tbl1.pak	0x01729344	Goku and Raditz	
tbl1.pak	0x0172938C	Pilaf Machine 1	
tbl1.pak	0x017293B0	Command Robot	
tbl1.pak	0x017293D0	Pilaf Machine 2	
tbl1.pak	0x017293F4	Dispatched Narak Robot	
tbl1.pak	0x0172946A	Dispatched Encore Robot	
tbl1.pak	0x0172949E	Pilaf Machine 3	
tbl1.pak	0x017294C2	Farmer Goatyasu	
tbl1.pak	0x017294FE	Grandpa Bonn	
tbl1.pak	0x0172951C	Mackey	
tbl1.pak	0x0172953E	Gao Yang	
tbl1.pak	0x01729554	Dennis	
tbl1.pak	0x01729566	Yoshitake	
tbl1.pak	0x0172957E	Hao Lie	
tbl1.pak	0x01729592	Connaught	
tbl1.pak	0x017295BA	Crosia	
tbl1.pak	0x017295CC	Jialebao	
tbl1.pak	0x017295E2	Garrett	
tbl1.pak	0x01729602	Taielia	
tbl1.pak	0x01729652	Old Gapuri	
tbl1.pak	0x0172966C	Fisherman Lan Pu	
tbl1.pak	0x017296F4	Tiny Pink Goat	
tbl1.pak	0x01729748	Papa Wave	
tbl1.pak	0x01729770	Retired Officer Rethel	
tbl1.pak	0x017297D4	Uncle Howie	
tbl1.pak	0x0172981C	Busili	
tbl1.pak	0x0172983C	Dundun	
tbl1.pak	0x0172988E	Anton Rop	
tbl1.pak	0x017298B6	Yi Song	
tbl1.pak	0x017298CA	Weiman	
tbl1.pak	0x0172991A	Taebaek	
tbl1.pak	0x0172992E	Xiao Bao	
tbl1.pak	0x01729944	Yangtze	
tbl1.pak	0x01729966	Ba Dao	
tbl1.pak	0x01729978	Rheinland	
tbl1.pak	0x01729990	James Osieh	
tbl1.pak	0x017299C8	Gallen	
tbl1.pak	0x017299DA	Swordsman Duoke	
tbl1.pak	0x01729A22	Cookin	
tbl1.pak	0x01729A34	Shan Zora	
tbl1.pak	0x01729A4C	Mekkadra	
tbl1.pak	0x01729AA8	Dr. Aisibeita	
tbl1.pak	0x01729B66	Tanka's Ostrich	
tbl1.pak	0x01729B8A	Old Lady Balsa	
tbl1.pak	0x01729BAC	Monica	
tbl1.pak	0x01729BBE	Lei Beijia	
tbl1.pak	0x01729BF6	Bertha	
tbl1.pak	0x01729C08	Butler	
tbl1.pak	0x01729C1A	Autumn Lady	
tbl1.pak	0x01729C88	Citizen 8	
tbl1.pak	0x01729CB0	Gardner	
tbl1.pak	0x01729CC4	Nicole	
tbl1.pak	0x01729CD6	Fa Lanni	
tbl1.pak	0x01729D32	Citizen 9	
tbl1.pak	0x01729D70	Governor Long	
tbl1.pak	0x01729DB0	Injured Woman	
tbl1.pak	0x01729DD0	Dai Erma	
tbl1.pak	0x01729DE6	Martha	
tbl1.pak	0x01729E28	Mousse	
tbl1.pak	0x01729E5C	Roumet	
tbl1.pak	0x01729E7C	Citizen 10	
tbl1.pak	0x01729E96	Citizen 11	
tbl1.pak	0x01729EB0	Sheila	
tbl1.pak	0x01729EE2	Native Prada	
tbl1.pak	0x01729F0E	Kumiko	
tbl1.pak	0x01729F62	Citizen 12	
tbl1.pak	0x01729F7C	Citizen 13	
tbl1.pak	0x01729FB6	Tarrisse	
tbl1.pak	0x01729FCC	Meisai	
tbl1.pak	0x0172A024	Audience 10	
tbl1.pak	0x0172A040	Citizen 14	
tbl1.pak	0x0172A076	Busoni	
tbl1.pak	0x0172A098	Fortune Teller Baba's Crony	
tbl1.pak	0x0172A200	Terminal Manager	
tbl1.pak	0x0172A232	Dou Ni	
tbl1.pak	0x0172A244	Forney	
tbl1.pak	0x0172A256	Rooney	
tbl1.pak	0x0172A268	Ox King	
tbl1.pak	0x0172A290	Ambush Agent 60	
tbl1.pak	0x0172A2E8	Stormtrooper	
tbl1.pak	0x0172A324	Wei Dan	
tbl1.pak	0x0172A338	Da Lulu	
tbl1.pak	0x0172A35A	Native Meisel	
tbl1.pak	0x0172A37A	Brother Pina	
tbl1.pak	0x0172A3B4	Cacica	
tbl1.pak	0x0172A3D4	Marple	
tbl1.pak	0x0172A3E6	Ma Probe	
tbl1.pak	0x0172A3FC	Gamesa	
tbl1.pak	0x0172A452	Citizen 15	
tbl1.pak	0x0172A480	Detainee	
tbl1.pak	0x0172A496	Citizen 16	
tbl1.pak	0x0172A4B0	Citizen 17	
tbl1.pak	0x0172A4DE	Dharan	
tbl1.pak	0x0172A4F0	Heimer	
tbl1.pak	0x0172A502	Ma Dai	
tbl1.pak	0x0172A542	Tharu Mari	
tbl1.pak	0x0172A55C	Traum Bies	
tbl1.pak	0x0172A576	Schimoi	
tbl1.pak	0x0172A59A	Azbucco	
tbl1.pak	0x0172A5BC	Wu Ou	
tbl1.pak	0x0172A5CC	Citizen 18	
tbl1.pak	0x0172A5F6	Rickettsia	
tbl1.pak	0x0172A62A	Civil Rescue Team 3	
tbl1.pak	0x0172A690	Kamtong	
tbl1.pak	0x0172A6B8	Sick Dinosaur	
tbl1.pak	0x0172A6D8	Fainted Dinosaur	
tbl1.pak	0x0172A7BC	Recovered Dinosaur	
tbl1.pak	0x0172AB24	Super Capsule Robot Head	
tbl1.pak	0x0172AB6A	Kidnapped Child	
tbl1.pak	0x0172AB8E	Shidai	
tbl1.pak	0x0172ABA0	Dakouka	
tbl1.pak	0x0172ABDC	Kouffo	
tbl1.pak	0x0172ABFC	Qiu Ni	
tbl1.pak	0x0172AC34	Courtney	
tbl1.pak	0x0172AC4A	Mickey	
tbl1.pak	0x0172AC6C	Citizen 19	
tbl1.pak	0x0172AC86	Shi Damin	
tbl1.pak	0x0172ACD8	Titina	
tbl1.pak	0x0172ACEA	Injured Adventurer	
tbl1.pak	0x0172AD14	Robert	
tbl1.pak	0x0172AD26	Arnold	
tbl1.pak	0x0172AD38	Professor Yang	
tbl1.pak	0x0172AD68	Makati	
tbl1.pak	0x0172AD7A	Pagai Ti	
tbl1.pak	0x0172ADAE	Geological Investigator	
tbl1.pak	0x0172ADEE	Burke Shuhei	
tbl1.pak	0x0172AE0C	Archaeologist Dicky	
tbl1.pak	0x0172AE44	Vincent	
tbl1.pak	0x0172AE76	Technician Ken	
tbl1.pak	0x0172AEA8	Capsule Corp Staff	
tbl1.pak	0x0172AED2	Assistant Wen Di	
tbl1.pak	0x0172AEF8	History Nile	
tbl1.pak	0x0172AF16	Andrew	
tbl1.pak	0x0172AF28	Shi Leike	
tbl1.pak	0x0172AF4E	Bob Ross	
tbl1.pak	0x0172AF88	Di Laite	
tbl1.pak	0x0172AF9E	Lin Bosi	
tbl1.pak	0x0172AFC4	Flight Manager	
tbl1.pak	0x0172AFE6	Flight Manager 2	
tbl1.pak	0x0172B032	Reeve Lane	
tbl1.pak	0x0172B05A	Researcher Hooks	
tbl1.pak	0x0172B080	Cooper Lu	
tbl1.pak	0x0172B098	Dechert	
tbl1.pak	0x0172B0BC	Citizen 20	
tbl1.pak	0x0172B0D6	Mengduoliya	
tbl1.pak	0x0172B0F2	Hereby Room	
tbl1.pak	0x0172B148	Researcher Bute Fu	
